POSN mm ,LOAD kn,STRAIN1 mm,TIME(sec),,,,STRAIN,FORCE
-54.291102,-0.257897,-0.127488,3.42,,,,0.127488,0.257897
-54.291601,-0.258416,-0.127441,3.43,,,,0.127441,0.258416
-54.289807,-0.248086,-0.12739,3.44,,,,0.12739,0.248086
-54.291933,-0.255358,-0.127351,3.45,,,,0.127351,0.255358
-54.291501,-0.25112,-0.12732,3.46,,,,0.12732,0.25112
-54.289944,-0.243789,-0.127122,3.47,,,,0.127122,0.243789
-54.290411,-0.248086,-0.127154,3.48,,,,0.127154,0.248086
-54.288881,-0.232512,-0.126921,3.49,,,,0.126921,0.232512
-54.289907,-0.23368,-0.126769,3.5,,,,0.126769,0.23368
-54.288735,-0.228935,-0.126772,3.51,,,,0.126772,0.228935
-54.290211,-0.220901,-0.126504,3.52,,,,0.126504,0.220901
-54.290625,-0.225699,-0.126583,3.53,,,,0.126583,0.225699
-54.288372,-0.212294,-0.126384,3.54,,,,0.126384,0.212294
-54.289517,-0.217807,-0.126458,3.55,,,,0.126458,0.217807
-54.289153,-0.215483,-0.126448,3.56,,,,0.126448,0.215483
-54.288781,-0.208414,-0.126281,3.57,,,,0.126281,0.208414
-54.290298,-0.214022,-0.126096,3.58,,,,0.126096,0.214022
-54.288545,-0.205743,-0.126057,3.59,,,,0.126057,0.205743
-54.289948,-0.205719,-0.125966,3.6,,,,0.125966,0.205719
-54.288813,-0.208503,-0.126,3.61,,,,0.126,0.208503
-54.288681,-0.1966,-0.125952,3.62,,,,0.125952,0.1966
-54.289839,-0.207341,-0.126011,3.63,,,,0.126011,0.207341
-54.287763,-0.200027,-0.125984,3.64,,,,0.125984,0.200027
-54.288808,-0.194812,-0.125763,3.65,,,,0.125763,0.194812
-54.288617,-0.1993,-0.125781,3.66,,,,0.125781,0.1993
-54.288613,-0.185031,-0.125442,3.67,,,,0.125442,0.185031
-54.28924,-0.185382,-0.125383,3.68,,,,0.125383,0.185382
-54.2874,-0.175214,-0.125079,3.69,,,,0.125079,0.175214
-54.287981,-0.166702,-0.124945,3.7,,,,0.124945,0.166702
-54.287559,-0.174278,-0.124945,3.71,,,,0.124945,0.174278
-54.287491,-0.162429,-0.124791,3.72,,,,0.124791,0.162429
-54.287359,-0.167423,-0.12479,3.73,,,,0.12479,0.167423
-54.288626,-0.164986,-0.124669,3.74,,,,0.124669,0.164986
-54.287078,-0.158256,-0.12452,3.75,,,,0.12452,0.158256
-54.290152,-0.163472,-0.124565,3.76,,,,0.124565,0.163472
-54.286387,-0.151891,-0.124319,3.77,,,,0.124319,0.151891
-54.286978,-0.154066,-0.124347,3.78,,,,0.124347,0.154066
-54.288218,-0.148952,-0.124251,3.79,,,,0.124251,0.148952
-54.286941,-0.141919,-0.123999,3.8,,,,0.123999,0.141919
-54.2876,-0.149751,-0.123981,3.81,,,,0.123981,0.149751
-54.28626,-0.139141,-0.123863,3.82,,,,0.123863,0.139141
-54.28805,-0.139296,-0.123764,3.83,,,,0.123764,0.139296
-54.28745,-0.140494,-0.123657,3.84,,,,0.123657,0.140494
-54.286365,-0.13091,-0.123592,3.85,,,,0.123592,0.13091
-54.285365,-0.138313,-0.123612,3.86,,,,0.123612,0.138313
-54.28547,-0.133121,-0.123463,3.87,,,,0.123463,0.133121
-54.28596,-0.129634,-0.123475,3.88,,,,0.123475,0.129634
-54.28666,-0.134963,-0.123424,3.89,,,,0.123424,0.134963
-54.285729,-0.122499,-0.123263,3.9,,,,0.123263,0.122499
-54.287609,-0.130546,-0.123368,3.91,,,,0.123368,0.130546
-54.285879,-0.122994,-0.123121,3.92,,,,0.123121,0.122994
-54.285379,-0.120533,-0.123021,3.93,,,,0.123021,0.120533
-54.286269,-0.123346,-0.123009,3.94,,,,0.123009,0.123346
-54.285529,-0.111085,-0.122624,3.95,,,,0.122624,0.111085
-54.28795,-0.114906,-0.122693,3.96,,,,0.122693,0.114906
-54.285988,-0.109708,-0.122575,3.97,,,,0.122575,0.109708
-54.284511,-0.099587,-0.122218,3.98,,,,0.122218,0.099587
-54.287128,-0.104982,-0.122108,3.99,,,,0.122108,0.104982
-54.283162,-0.096148,-0.121882,4,,,,0.121882,0.096148
-54.284798,-0.101113,-0.121996,4.01,,,,0.121996,0.101113
-54.284834,-0.102079,-0.12197,4.02,,,,0.12197,0.102079
-54.286101,-0.097084,-0.121881,4.03,,,,0.121881,0.097084
-54.286546,-0.106913,-0.121938,4.04,,,,0.121938,0.106913
-54.284848,-0.098133,-0.122,4.05,,,,0.122,0.098133
-54.286814,-0.103569,-0.121977,4.06,,,,0.121977,0.103569
-54.286224,-0.105149,-0.121958,4.07,,,,0.121958,0.105149
-54.284039,-0.100434,-0.121902,4.08,,,,0.121902,0.100434
-54.285819,-0.107813,-0.122088,4.09,,,,0.122088,0.107813
-54.283049,-0.100714,-0.121966,4.1,,,,0.121966,0.100714
-54.284675,-0.102782,-0.121942,4.11,,,,0.121942,0.102782
-54.285002,-0.109059,-0.122097,4.12,,,,0.122097,0.109059
-54.283144,-0.101906,-0.122057,4.13,,,,0.122057,0.101906
-54.285797,-0.111175,-0.122075,4.14,,,,0.122075,0.111175
-54.284961,-0.107336,-0.122005,4.15,,,,0.122005,0.107336
-54.285838,-0.10649,-0.122056,4.16,,,,0.122056,0.10649
-54.285951,-0.11031,-0.122153,4.17,,,,0.122153,0.11031
-54.28259,-0.102741,-0.122151,4.18,,,,0.122151,0.102741
-54.285997,-0.113243,-0.122082,4.19,,,,0.122082,0.113243
-54.285515,-0.107652,-0.122132,4.2,,,,0.122132,0.107652
-54.286028,-0.106382,-0.122029,4.21,,,,0.122029,0.106382
-54.284866,-0.113189,-0.122148,4.22,,,,0.122148,0.113189
-54.284739,-0.106692,-0.122187,4.23,,,,0.122187,0.106692
-54.285206,-0.111669,-0.122258,4.24,,,,0.122258,0.111669
-54.284793,-0.108367,-0.122086,4.25,,,,0.122086,0.108367
-54.285093,-0.101531,-0.122056,4.26,,,,0.122056,0.101531
-54.284902,-0.112474,-0.122256,4.27,,,,0.122256,0.112474
-54.284698,-0.102651,-0.122097,4.28,,,,0.122097,0.102651
-54.286078,-0.10891,-0.122046,4.29,,,,0.122046,0.10891
-54.283421,-0.109148,-0.122149,4.3,,,,0.122149,0.109148
-54.285211,-0.103456,-0.122067,4.31,,,,0.122067,0.103456
-54.286837,-0.11245,-0.122066,4.32,,,,0.122066,0.11245
-54.284016,-0.101596,-0.122064,4.33,,,,0.122064,0.101596
-54.285438,-0.108373,-0.121993,4.34,,,,0.121993,0.108373
-54.28507,-0.111961,-0.122084,4.35,,,,0.122084,0.111961
-54.284198,-0.102133,-0.121954,4.36,,,,0.121954,0.102133
-54.285869,-0.11332,-0.12207,4.37,,,,0.12207,0.11332
-54.284003,-0.108105,-0.122096,4.38,,,,0.122096,0.108105
-54.284634,-0.10491,-0.122074,4.39,,,,0.122074,0.10491
-54.284752,-0.111836,-0.122269,4.4,,,,0.122269,0.111836
-54.284961,-0.105405,-0.122005,4.41,,,,0.122005,0.105405
-54.286242,-0.112343,-0.122153,4.42,,,,0.122153,0.112343
-54.284475,-0.10643,-0.122187,4.43,,,,0.122187,0.10643
-54.284666,-0.103718,-0.122023,4.44,,,,0.122023,0.103718
-54.283776,-0.110608,-0.12222,4.45,,,,0.12222,0.110608
-54.284125,-0.103211,-0.12198,4.46,,,,0.12198,0.103211
-54.285129,-0.112832,-0.122063,4.47,,,,0.122063,0.112832
-54.284793,-0.108892,-0.12222,4.48,,,,0.12222,0.108892
-54.287105,-0.108635,-0.122087,4.49,,,,0.122087,0.108635
-54.285315,-0.114417,-0.122195,4.5,,,,0.122195,0.114417
-54.283262,-0.105059,-0.122076,4.51,,,,0.122076,0.105059
-54.286219,-0.110734,-0.122065,4.52,,,,0.122065,0.110734
-54.286755,-0.110912,-0.122207,4.53,,,,0.122207,0.110912
-54.283053,-0.106227,-0.121979,4.54,,,,0.121979,0.106227
-54.285742,-0.112689,-0.122095,4.55,,,,0.122095,0.112689
-54.284134,-0.103754,-0.122007,4.56,,,,0.122007,0.103754
-54.285488,-0.106543,-0.122056,4.57,,,,0.122056,0.106543
-54.285978,-0.111288,-0.122162,4.58,,,,0.122162,0.111288
-54.285488,-0.103635,-0.121983,4.59,,,,0.121983,0.103635
-54.285629,-0.114143,-0.122118,4.6,,,,0.122118,0.114143
-54.282767,-0.10581,-0.122067,4.61,,,,0.122067,0.10581
-54.285601,-0.110638,-0.122162,4.62,,,,0.122162,0.110638
-54.284421,-0.111109,-0.12215,4.63,,,,0.12215,0.111109
-54.283222,-0.104094,-0.121893,4.64,,,,0.121893,0.104094
-54.285765,-0.112951,-0.122239,4.65,,,,0.122239,0.112951
-54.285969,-0.108141,-0.122106,4.66,,,,0.122106,0.108141
-54.284561,-0.106609,-0.122167,4.67,,,,0.122167,0.106609
-54.28557,-0.11555,-0.122186,4.68,,,,0.122186,0.11555
-54.284221,-0.102454,-0.122026,4.69,,,,0.122026,0.102454
-54.287623,-0.112468,-0.122079,4.7,,,,0.122079,0.112468
-54.284298,-0.106454,-0.122061,4.71,,,,0.122061,0.106454
-54.285774,-0.105095,-0.122009,4.72,,,,0.122009,0.105095
-54.28552,-0.115383,-0.122111,4.73,,,,0.122111,0.115383
-54.28502,-0.104213,-0.122086,4.74,,,,0.122086,0.104213
-54.286555,-0.11214,-0.122082,4.75,,,,0.122082,0.11214
-54.285797,-0.110012,-0.122009,4.76,,,,0.122009,0.110012
-54.284307,-0.103486,-0.12207,4.77,,,,0.12207,0.103486
-54.284657,-0.114149,-0.122041,4.78,,,,0.122041,0.114149
-54.284907,-0.105709,-0.122125,4.79,,,,0.122125,0.105709
-54.28472,-0.107086,-0.122103,4.8,,,,0.122103,0.107086
-54.284811,-0.111783,-0.122151,4.81,,,,0.122151,0.111783
-54.285352,-0.106478,-0.122074,4.82,,,,0.122074,0.106478
-54.28636,-0.114679,-0.122121,4.83,,,,0.122121,0.114679
-54.28502,-0.107503,-0.122154,4.84,,,,0.122154,0.107503
-54.285383,-0.109309,-0.122082,4.85,,,,0.122082,0.109309
-54.285679,-0.111145,-0.122075,4.86,,,,0.122075,0.111145
-54.283567,-0.107175,-0.122124,4.87,,,,0.122124,0.107175
-54.285647,-0.115538,-0.122129,4.88,,,,0.122129,0.115538
-54.284666,-0.107664,-0.122078,4.89,,,,0.122078,0.107664
-54.285293,-0.109464,-0.122124,4.9,,,,0.122124,0.109464
-54.286355,-0.114489,-0.122092,4.91,,,,0.122092,0.114489
-54.284021,-0.105822,-0.122101,4.92,,,,0.122101,0.105822
-54.284134,-0.10938,-0.122147,4.93,,,,0.122147,0.10938
-54.283812,-0.109559,-0.122178,4.94,,,,0.122178,0.109559
-54.284039,-0.104403,-0.122068,4.95,,,,0.122068,0.104403
-54.286387,-0.111717,-0.122156,4.96,,,,0.122156,0.111717
-54.283798,-0.103819,-0.122052,4.97,,,,0.122052,0.103819
-54.285315,-0.110751,-0.122127,4.98,,,,0.122127,0.110751
-54.284257,-0.107402,-0.122141,4.99,,,,0.122141,0.107402
-54.284207,-0.107527,-0.121997,5,,,,0.121997,0.107527
-54.285742,-0.111669,-0.122145,5.01,,,,0.122145,0.111669
-54.284698,-0.104338,-0.121973,5.02,,,,0.121973,0.104338
-54.285474,-0.110316,-0.12208,5.03,,,,0.12208,0.110316
-54.285347,-0.109565,-0.122207,5.04,,,,0.122207,0.109565
-54.283412,-0.104886,-0.12209,5.05,,,,0.12209,0.104886
-54.285243,-0.112695,-0.122048,5.06,,,,0.122048,0.112695
-54.284234,-0.102454,-0.122092,5.07,,,,0.122092,0.102454
-54.286383,-0.112021,-0.122168,5.08,,,,0.122168,0.112021
-54.285061,-0.110662,-0.122022,5.09,,,,0.122022,0.110662
-54.284543,-0.104731,-0.122089,5.1,,,,0.122089,0.104731
-54.284843,-0.112766,-0.122148,5.11,,,,0.122148,0.112766
-54.284661,-0.10764,-0.122137,5.12,,,,0.122137,0.10764
-54.284262,-0.111395,-0.122118,5.13,,,,0.122118,0.111395
-54.28482,-0.113475,-0.122156,5.14,,,,0.122156,0.113475
-54.283794,-0.106847,-0.122,5.15,,,,0.122,0.106847
-54.285924,-0.111705,-0.122085,5.16,,,,0.122085,0.111705
-54.285583,-0.108516,-0.122108,5.17,,,,0.122108,0.108516
-54.284639,-0.10584,-0.122065,5.18,,,,0.122065,0.10584
-54.284748,-0.117034,-0.122028,5.19,,,,0.122028,0.117034
-54.284262,-0.102752,-0.121951,5.2,,,,0.121951,0.102752
-54.285456,-0.111103,-0.122079,5.21,,,,0.122079,0.111103
-54.284053,-0.104618,-0.121977,5.22,,,,0.121977,0.104618
-54.286433,-0.105554,-0.12205,5.23,,,,0.12205,0.105554
-54.284443,-0.112027,-0.122161,5.24,,,,0.122161,0.112027
-54.284507,-0.043017,-0.117221,0,,,,0.117221,0.043017
-54.284416,-0.033474,-0.117199,0.01,,,,0.117199,0.033474
-54.285502,-0.041765,-0.117203,0.02,,,,0.117203,0.041765
-54.283544,-0.036496,-0.117199,0.03,,,,0.117199,0.036496
-54.285011,-0.036848,-0.117299,0.04,,,,0.117299,0.036848
-54.283939,-0.043023,-0.117463,0.05,,,,0.117463,0.043023
-54.283948,-0.033569,-0.117305,0.06,,,,0.117305,0.033569
-54.284589,-0.043172,-0.117537,0.07,,,,0.117537,0.043172
-54.284362,-0.041378,-0.117386,0.08,,,,0.117386,0.041378
-54.28492,-0.043184,-0.117458,0.09,,,,0.117458,0.043184
-54.286442,-0.048167,-0.117732,0.1,,,,0.117732,0.048167
-54.284257,-0.039697,-0.11771,0.11,,,,0.11771,0.039697
-54.286124,-0.049943,-0.117866,0.12,,,,0.117866,0.049943
-54.283026,-0.046551,-0.117738,0.13,,,,0.117738,0.046551
-54.286087,-0.049078,-0.117781,0.14,,,,0.117781,0.049078
-54.287078,-0.054109,-0.118014,0.15,,,,0.118014,0.054109
-54.285052,-0.045359,-0.118053,0.16,,,,0.118053,0.045359
-54.286632,-0.057989,-0.118126,0.17,,,,0.118126,0.057989
-54.285865,-0.047684,-0.118077,0.18,,,,0.118077,0.047684
-54.286178,-0.050634,-0.118125,0.19,,,,0.118125,0.050634
-54.285356,-0.05877,-0.118378,0.2,,,,0.118378,0.05877
-54.284312,-0.051218,-0.118347,0.21,,,,0.118347,0.051218
-54.287941,-0.063777,-0.11839,0.22,,,,0.11839,0.063777
-54.286573,-0.056452,-0.118321,0.23,,,,0.118321,0.056452
-54.287146,-0.058419,-0.118554,0.24,,,,0.118554,0.058419
-54.287963,-0.062388,-0.11861,0.25,,,,0.11861,0.062388
-54.286474,-0.054669,-0.118502,0.26,,,,0.118502,0.054669
-54.28641,-0.06789,-0.118643,0.27,,,,0.118643,0.06789
-54.286623,-0.061119,-0.118759,0.28,,,,0.118759,0.061119
-54.286428,-0.064647,-0.11863,0.29,,,,0.11863,0.064647
-54.287759,-0.067925,-0.118745,0.3,,,,0.118745,0.067925
-54.287159,-0.061649,-0.118743,0.31,,,,0.118743,0.061649
-54.287909,-0.073063,-0.118948,0.32,,,,0.118948,0.073063
-54.286632,-0.065619,-0.118886,0.33,,,,0.118886,0.065619
-54.288404,-0.071311,-0.118904,0.34,,,,0.118904,0.071311
-54.287854,-0.069326,-0.118926,0.35,,,,0.118926,0.069326
-54.287114,-0.061727,-0.118852,0.36,,,,0.118852,0.061727
-54.288858,-0.074023,-0.118961,0.37,,,,0.118961,0.074023
-54.285969,-0.068575,-0.11887,0.38,,,,0.11887,0.068575
-54.2875,-0.070256,-0.118956,0.39,,,,0.118956,0.070256
-54.288572,-0.070947,-0.119,0.4,,,,0.119,0.070947
-54.287178,-0.068885,-0.118927,0.41,,,,0.118927,0.068885
-54.28775,-0.082368,-0.119175,0.42,,,,0.119175,0.082368
-54.288981,-0.065488,-0.119188,0.43,,,,0.119188,0.065488
-54.287214,-0.076467,-0.119207,0.44,,,,0.119207,0.076467
-54.287309,-0.07441,-0.119222,0.45,,,,0.119222,0.07441
-54.287609,-0.074214,-0.119163,0.46,,,,0.119163,0.074214
-54.287704,-0.080895,-0.11933,0.47,,,,0.11933,0.080895
-54.287941,-0.072575,-0.119391,0.48,,,,0.119391,0.072575
-54.28953,-0.078261,-0.119382,0.49,,,,0.119382,0.078261
-54.288204,-0.078773,-0.119429,0.5,,,,0.119429,0.078773
-54.288322,-0.075537,-0.119418,0.51,,,,0.119418,0.075537
-54.290134,-0.082988,-0.119527,0.52,,,,0.119527,0.082988
-54.288231,-0.074559,-0.119386,0.53,,,,0.119386,0.074559
-54.290062,-0.080299,-0.119536,0.54,,,,0.119536,0.080299
-54.288776,-0.08285,-0.119557,0.55,,,,0.119557,0.08285
-54.289349,-0.084221,-0.119684,0.56,,,,0.119684,0.084221
-54.289235,-0.09203,-0.119799,0.57,,,,0.119799,0.09203
-54.289408,-0.084615,-0.119908,0.58,,,,0.119908,0.084615
-54.289576,-0.093019,-0.119957,0.59,,,,0.119957,0.093019
-54.287922,-0.095916,-0.120026,0.6,,,,0.120026,0.095916
-54.29132,-0.091994,-0.120136,0.61,,,,0.120136,0.091994
-54.289789,-0.100255,-0.12032,0.62,,,,0.12032,0.100255
-54.287282,-0.091642,-0.12006,0.63,,,,0.12006,0.091642
-54.291942,-0.104487,-0.1203,0.64,,,,0.1203,0.104487
-54.289503,-0.09799,-0.120375,0.65,,,,0.120375,0.09799
-54.290489,-0.100291,-0.12031,0.66,,,,0.12031,0.100291
-54.290271,-0.107294,-0.120522,0.67,,,,0.120522,0.107294
-54.28963,-0.103503,-0.120558,0.68,,,,0.120558,0.103503
-54.29127,-0.111765,-0.12074,0.69,,,,0.12074,0.111765
-54.289349,-0.11093,-0.120624,0.7,,,,0.120624,0.11093
-54.291515,-0.113374,-0.120775,0.71,,,,0.120775,0.113374
-54.290761,-0.118732,-0.120959,0.72,,,,0.120959,0.118732
-54.290375,-0.115848,-0.120981,0.73,,,,0.120981,0.115848
-54.292328,-0.12269,-0.121168,0.74,,,,0.121168,0.12269
-54.290361,-0.12219,-0.121093,0.75,,,,0.121093,0.12219
-54.292564,-0.124544,-0.121235,0.76,,,,0.121235,0.124544
-54.291261,-0.130486,-0.121297,0.77,,,,0.121297,0.130486
-54.290925,-0.124472,-0.121354,0.78,,,,0.121354,0.124472
-54.29171,-0.133193,-0.121464,0.79,,,,0.121464,0.133193
-54.290711,-0.131631,-0.12157,0.8,,,,0.12157,0.131631
-54.29038,-0.137323,-0.121637,0.81,,,,0.121637,0.137323
-54.293386,-0.140971,-0.121779,0.82,,,,0.121779,0.140971
-54.292673,-0.137115,-0.121803,0.83,,,,0.121803,0.137115
-54.293282,-0.147748,-0.12181,0.84,,,,0.12181,0.147748
-54.291202,-0.139832,-0.121895,0.85,,,,0.121895,0.139832
-54.293273,-0.146633,-0.121927,0.86,,,,0.121927,0.146633
-54.2936,-0.152129,-0.122119,0.87,,,,0.122119,0.152129
-54.291215,-0.149482,-0.122253,0.88,,,,0.122253,0.149482
-54.29236,-0.158542,-0.122353,0.89,,,,0.122353,0.158542
-54.292414,-0.156939,-0.122304,0.9,,,,0.122304,0.156939
-54.295521,-0.167131,-0.122573,0.91,,,,0.122573,0.167131
-54.292614,-0.171018,-0.122739,0.92,,,,0.122739,0.171018
-54.293968,-0.169027,-0.12275,0.93,,,,0.12275,0.169027
-54.295362,-0.186473,-0.123058,0.94,,,,0.123058,0.186473
-54.294145,-0.180793,-0.123098,0.95,,,,0.123098,0.180793
-54.294181,-0.181377,-0.123036,0.96,,,,0.123036,0.181377
-54.29385,-0.185263,-0.123197,0.97,,,,0.123197,0.185263
-54.292773,-0.186396,-0.123161,0.98,,,,0.123161,0.186396
-54.296775,-0.199926,-0.123448,0.99,,,,0.123448,0.199926
-54.294304,-0.194019,-0.123476,1,,,,0.123476,0.194019
-54.295921,-0.199389,-0.123529,1.01,,,,0.123529,0.199389
-54.295416,-0.206369,-0.123796,1.02,,,,0.123796,0.206369
-54.294794,-0.20768,-0.123727,1.03,,,,0.123727,0.20768
-54.29588,-0.222182,-0.123895,1.04,,,,0.123895,0.222182
-54.295071,-0.213474,-0.123918,1.05,,,,0.123918,0.213474
-54.297538,-0.220233,-0.124076,1.06,,,,0.124076,0.220233
-54.294426,-0.220925,-0.124053,1.07,,,,0.124053,0.220925
-54.295144,-0.215375,-0.124031,1.08,,,,0.124031,0.215375
-54.29672,-0.224763,-0.124228,1.09,,,,0.124228,0.224763
-54.296061,-0.217956,-0.124162,1.1,,,,0.124162,0.217956
-54.296884,-0.227624,-0.124375,1.11,,,,0.124375,0.227624
-54.295053,-0.23101,-0.124543,1.12,,,,0.124543,0.23101
-54.29518,-0.236094,-0.124542,1.13,,,,0.124542,0.236094
-54.297379,-0.248963,-0.124765,1.14,,,,0.124765,0.248963
-54.295766,-0.245017,-0.124808,1.15,,,,0.124808,0.245017
-54.298123,-0.257915,-0.125007,1.16,,,,0.125007,0.257915
-54.295725,-0.257421,-0.125028,1.17,,,,0.125028,0.257421
-54.296629,-0.257671,-0.125096,1.18,,,,0.125096,0.257671
-54.297697,-0.270092,-0.125282,1.19,,,,0.125282,0.270092
-54.295462,-0.261182,-0.125151,1.2,,,,0.125151,0.261182
-54.2988,-0.26834,-0.12528,1.21,,,,0.12528,0.26834
-54.29568,-0.264066,-0.125339,1.22,,,,0.125339,0.264066
-54.298655,-0.266039,-0.125188,1.23,,,,0.125188,0.266039
-54.297678,-0.271571,-0.125437,1.24,,,,0.125437,0.271571
-54.295757,-0.263965,-0.12539,1.25,,,,0.12539,0.263965
-54.29736,-0.273019,-0.125412,1.26,,,,0.125412,0.273019
-54.295494,-0.273335,-0.125525,1.27,,,,0.125525,0.273335
-54.297724,-0.280464,-0.125703,1.28,,,,0.125703,0.280464
-54.297801,-0.287431,-0.125743,1.29,,,,0.125743,0.287431
-54.296125,-0.283098,-0.125797,1.3,,,,0.125797,0.283098
-54.299027,-0.298786,-0.12595,1.31,,,,0.12595,0.298786
-54.298142,-0.296372,-0.125995,1.32,,,,0.125995,0.296372
-54.298173,-0.30241,-0.126127,1.33,,,,0.126127,0.30241
-54.299118,-0.308895,-0.126271,1.34,,,,0.126271,0.308895
-54.297197,-0.30129,-0.126216,1.35,,,,0.126216,0.30129
-54.300903,-0.31665,-0.126467,1.36,,,,0.126467,0.31665
-54.298605,-0.318205,-0.126454,1.37,,,,0.126454,0.318205
-54.299345,-0.327623,-0.12657,1.38,,,,0.12657,0.327623
-54.297724,-0.339806,-0.126821,1.39,,,,0.126821,0.339806
-54.298137,-0.33291,-0.126808,1.4,,,,0.126808,0.33291
-54.297533,-0.34501,-0.126947,1.41,,,,0.126947,0.34501
-54.297865,-0.341487,-0.127035,1.42,,,,0.127035,0.341487
-54.298991,-0.349778,-0.127047,1.43,,,,0.127047,0.349778
-54.300281,-0.356537,-0.127294,1.44,,,,0.127294,0.356537
-54.299568,-0.35218,-0.127271,1.45,,,,0.127271,0.35218
-54.30049,-0.364089,-0.127402,1.46,,,,0.127402,0.364089
-54.299173,-0.36121,-0.127371,1.47,,,,0.127371,0.36121
-54.301589,-0.362647,-0.127527,1.48,,,,0.127527,0.362647
-54.298337,-0.361913,-0.12743,1.49,,,,0.12743,0.361913
-54.299323,-0.358003,-0.127341,1.5,,,,0.127341,0.358003
-54.300562,-0.369877,-0.127459,1.51,,,,0.127459,0.369877
-54.299781,-0.363404,-0.127506,1.52,,,,0.127506,0.363404
-54.299677,-0.373048,-0.127556,1.53,,,,0.127556,0.373048
-54.300431,-0.377929,-0.127671,1.54,,,,0.127671,0.377929
-54.299913,-0.372124,-0.127748,1.55,,,,0.127748,0.372124
-54.300549,-0.388116,-0.127919,1.56,,,,0.127919,0.388116
-54.298991,-0.379747,-0.127847,1.57,,,,0.127847,0.379747
-54.30192,-0.396252,-0.127933,1.58,,,,0.127933,0.396252
-54.30138,-0.395608,-0.128163,1.59,,,,0.128163,0.395608
-54.299804,-0.39494,-0.128158,1.6,,,,0.128158,0.39494
-54.302184,-0.407875,-0.128327,1.61,,,,0.128327,0.407875
-54.299967,-0.405258,-0.128423,1.62,,,,0.128423,0.405258
-54.303233,-0.411373,-0.128488,1.63,,,,0.128488,0.411373
-54.300195,-0.417197,-0.128491,1.64,,,,0.128491,0.417197
-54.299854,-0.420338,-0.128645,1.65,,,,0.128645,0.420338
-54.303051,-0.432628,-0.128702,1.66,,,,0.128702,0.432628
-54.300267,-0.425547,-0.128701,1.67,,,,0.128701,0.425547
-54.302824,-0.436491,-0.128892,1.68,,,,0.128892,0.436491
-54.301898,-0.438702,-0.128931,1.69,,,,0.128931,0.438702
-54.30257,-0.443286,-0.128996,1.7,,,,0.128996,0.443286
-54.302565,-0.455844,-0.129125,1.71,,,,0.129125,0.455844
-54.301312,-0.45206,-0.129207,1.72,,,,0.129207,0.45206
-54.302856,-0.46863,-0.129381,1.73,,,,0.129381,0.46863
-54.301739,-0.469321,-0.129474,1.74,,,,0.129474,0.469321
-54.30426,-0.466663,-0.129439,1.75,,,,0.129439,0.466663
-54.303792,-0.472474,-0.129623,1.76,,,,0.129623,0.472474
-54.301943,-0.466496,-0.129517,1.77,,,,0.129517,0.466496
-54.304205,-0.47636,-0.129643,1.78,,,,0.129643,0.47636
-54.301825,-0.474179,-0.129582,1.79,,,,0.129582,0.474179
-54.302584,-0.475162,-0.129625,1.8,,,,0.129625,0.475162
-54.30148,-0.481153,-0.129777,1.81,,,,0.129777,0.481153
-54.302456,-0.473648,-0.129771,1.82,,,,0.129771,0.473648
-54.304001,-0.489664,-0.129819,1.83,,,,0.129819,0.489664
-54.30173,-0.488168,-0.129889,1.84,,,,0.129889,0.488168
-54.302929,-0.495011,-0.129946,1.85,,,,0.129946,0.495011
-54.302588,-0.503474,-0.130142,1.86,,,,0.130142,0.503474
-54.302915,-0.498736,-0.130038,1.87,,,,0.130038,0.498736
-54.305963,-0.512755,-0.130261,1.88,,,,0.130261,0.512755
-54.301902,-0.510579,-0.130223,1.89,,,,0.130223,0.510579
-54.305795,-0.516403,-0.130301,1.9,,,,0.130301,0.516403
-54.303705,-0.522649,-0.130497,1.91,,,,0.130497,0.522649
-54.303556,-0.519973,-0.130511,1.92,,,,0.130511,0.519973
-54.302515,-0.529379,-0.130529,1.93,,,,0.130529,0.529379
-54.302715,-0.528824,-0.130591,1.94,,,,0.130591,0.528824
-54.303842,-0.531411,-0.130676,1.95,,,,0.130676,0.531411
-54.303796,-0.541872,-0.130693,1.96,,,,0.130693,0.541872
-54.304468,-0.540686,-0.130797,1.97,,,,0.130797,0.540686
-54.306839,-0.558794,-0.131123,1.98,,,,0.131123,0.558794
-54.304568,-0.551069,-0.131041,1.99,,,,0.131041,0.551069
-54.30406,-0.567734,-0.131242,2,,,,0.131242,0.567734
-54.303923,-0.575781,-0.131389,2.01,,,,0.131389,0.575781
-54.305386,-0.577283,-0.131273,2.02,,,,0.131273,0.577283
-54.305272,-0.594425,-0.131675,2.03,,,,0.131675,0.594425
-54.304405,-0.593781,-0.131659,2.04,,,,0.131659,0.593781
-54.306658,-0.59793,-0.131802,2.05,,,,0.131802,0.59793
-54.305559,-0.599784,-0.131918,2.06,,,,0.131918,0.599784
-54.303156,-0.592649,-0.131812,2.07,,,,0.131812,0.592649
-54.305222,-0.605929,-0.131859,2.08,,,,0.131859,0.605929
-54.305095,-0.597554,-0.131826,2.09,,,,0.131826,0.597554
-54.305677,-0.604004,-0.131914,2.1,,,,0.131914,0.604004
-54.304864,-0.607175,-0.13201,2.11,,,,0.13201,0.607175
-54.3048,-0.605655,-0.131945,2.12,,,,0.131945,0.605655
-54.30678,-0.616461,-0.132082,2.13,,,,0.132082,0.616461
-54.304773,-0.612915,-0.131985,2.14,,,,0.131985,0.612915
-54.304882,-0.623858,-0.132196,2.15,,,,0.132196,0.623858
