POSN mm ,LOAD kn,STRAIN1 mm,STRESS(MPA),TIME(sec)
-54.569433,5.069,0.245977,-64.540507,10.79
-54.570196,5.070639,0.246075,-64.561377,10.8
-54.571141,5.067009,0.24603,-64.515159,10.81
-54.5709,5.07521,0.246189,-64.619585,10.82
-54.570437,5.082148,0.246373,-64.707922,10.83
-54.570137,5.074137,0.246347,-64.605925,10.84
-54.57293,5.078894,0.246418,-64.666486,10.85
-54.571281,5.086851,0.246614,-64.7678,10.86
-54.571472,5.085927,0.246614,-64.756037,10.87
-54.571658,5.086339,0.246677,-64.761273,10.88
-54.57144,5.090028,0.246754,-64.80825,10.89
-54.571631,5.088383,0.246924,-64.787304,10.9
-54.570814,5.080926,0.246841,-64.692364,10.91
-54.572571,5.089921,0.246961,-64.806884,10.92
-54.572558,5.090672,0.247122,-64.816446,10.93
-54.569328,5.082619,0.247167,-64.713917,10.94
-54.571331,5.089903,0.247206,-64.806656,10.95
-54.573144,5.097252,0.247355,-64.90023,10.96
-54.57115,5.09544,0.247288,-64.877159,10.97
-54.571831,5.102187,0.247367,-64.963068,10.98
-54.572653,5.114317,0.24754,-65.117506,10.99
-54.572267,5.113626,0.247636,-65.108702,11
-54.57243,5.115461,0.247724,-65.132077,11.01
-54.572558,5.129963,0.248054,-65.31672,11.02
-54.572426,5.133438,0.248135,-65.360964,11.03
-54.572898,5.124635,0.248101,-65.248873,11.04
-54.575605,5.127889,0.248222,-65.29031,11.05
-54.575151,5.127513,0.248383,-65.285528,11.06
-54.572067,5.116725,0.248417,-65.148166,11.07
-54.574175,5.121362,0.248468,-65.207209,11.08
-54.572244,5.12256,0.248493,-65.222463,11.09
-54.57293,5.115151,0.24854,-65.12813,11.1
-54.572966,5.117965,0.248557,-65.163951,11.11
-54.57486,5.128253,0.248779,-65.294939,11.12
-54.571354,5.12411,0.248808,-65.242195,11.13
-54.573425,5.129868,0.248838,-65.315505,11.14
-54.574724,5.143756,0.249018,-65.492331,11.15
-54.574188,5.148596,0.24916,-65.553955,11.16
-54.574193,5.14608,0.249195,-65.521929,11.17
-54.573888,5.150652,0.249336,-65.580137,11.18
-54.571845,5.151081,0.249446,-65.585601,11.19
-54.572671,5.138224,0.249486,-65.421904,11.2
-54.575283,5.139518,0.249498,-65.438373,11.21
-54.575278,5.141896,0.249624,-65.468653,11.22
-54.573748,5.138963,0.24969,-65.431315,11.23
-54.574674,5.13711,0.249612,-65.407713,11.24
-54.575387,5.146855,0.249738,-65.531795,11.25
-54.574483,5.143082,0.249762,-65.483756,11.26
-54.57511,5.142719,0.249845,-65.479126,11.27
-54.576227,5.15371,0.250042,-65.619069,11.28
-54.574942,5.160582,0.25007,-65.706572,11.29
-54.575305,5.155307,0.250171,-65.639408,11.3
-54.576486,5.163133,0.250168,-65.739053,11.31
-54.576609,5.168301,0.250512,-65.80485,11.32
-54.575069,5.16488,0.250388,-65.761289,11.33
-54.575682,5.166042,0.250418,-65.776088,11.34
-54.576096,5.176491,0.250657,-65.909125,11.35
-54.574311,5.170608,0.250719,-65.83422,11.36
-54.576209,5.173272,0.250744,-65.868144,11.37
-54.576736,5.178338,0.250759,-65.932651,11.38
-54.575946,5.179894,0.250966,-65.952458,11.39
-54.573511,5.175114,0.250959,-65.891594,11.4
-54.577077,5.187172,0.251172,-66.045121,11.41
-54.575401,5.187589,0.251325,-66.050434,11.42
-54.577513,5.179077,0.251381,-65.942061,11.43
-54.577604,5.181319,0.251313,-65.970596,11.44
-54.57595,5.183905,0.251586,-66.003533,11.45
-54.577822,5.174804,0.251428,-65.887648,11.46
-54.578112,5.178124,0.251384,-65.929919,11.47
-54.5766,5.188334,0.251749,-66.05992,11.48
-54.578398,5.1871,0.251765,-66.044211,11.49
-54.576713,5.186194,0.251852,-66.032675,11.5
-54.578235,5.196023,0.251839,-66.157819,11.51
-54.578648,5.19619,0.25198,-66.159944,11.52
-54.578426,5.193406,0.251992,-66.124503,11.53
-54.579057,5.202627,0.252136,-66.241907,11.54
-54.579811,5.206406,0.252162,-66.290022,11.55
-54.577349,5.20137,0.252257,-66.225894,11.56
-54.578389,5.208039,0.25227,-66.310816,11.57
-54.579638,5.216986,0.252472,-66.424728,11.58
-54.579043,5.208689,0.252434,-66.319088,11.59
-54.580097,5.213201,0.252628,-66.376537,11.6
-54.58017,5.216336,0.252769,-66.416456,11.61
-54.578657,5.209178,0.252821,-66.325311,11.62
-54.579489,5.206257,0.252819,-66.288124,11.63
-54.580792,5.217093,0.252994,-66.426094,11.64
-54.580392,5.215043,0.252989,-66.399988,11.65
-54.577308,5.206227,0.253063,-66.287745,11.66
-54.579797,5.216587,0.253156,-66.419643,11.67
-54.579221,5.22024,0.253141,-66.466165,11.68
-54.57863,5.213541,0.253167,-66.380863,11.69
-54.580679,5.226707,0.253367,-66.548506,11.7
-54.581115,5.235821,0.253515,-66.664544,11.71
-54.579116,5.237383,0.253683,-66.684427,11.72
-54.579956,5.237204,0.253593,-66.68215,11.73
-54.580887,5.244362,0.25393,-66.773295,11.74
-54.578003,5.238974,0.25395,-66.70469,11.75
-54.57943,5.231547,0.253831,-66.61013,11.76
-54.58121,5.237889,0.253981,-66.690878,11.77
-54.580924,5.231953,0.254073,-66.61529,11.78
-54.580442,5.226833,0.254106,-66.5501,11.79
-54.580919,5.235106,0.254086,-66.655437,11.8
-54.579643,5.241722,0.25437,-66.739676,11.81
-54.582027,5.244988,0.25431,-66.781264,11.82
-54.579507,5.251664,0.254487,-66.866262,11.83
-54.580774,5.264544,0.254707,-67.030262,11.84
-54.580352,5.266339,0.254659,-67.053105,11.85
-54.580288,5.272049,0.254877,-67.125809,11.86
-54.581759,5.275851,0.255052,-67.174227,11.87
-54.581355,5.267191,0.255123,-67.063958,11.88
-54.582763,5.258209,0.255113,-66.94959,11.89
-54.583254,5.263174,0.255265,-67.012807,11.9
-54.581791,5.264175,0.255368,-67.025557,11.91
-54.580483,5.256581,0.25529,-66.928872,11.92
-54.583463,5.263186,0.255369,-67.012959,11.93
-54.581732,5.267286,0.255371,-67.065172,11.94
-54.582046,5.26374,0.255591,-67.020017,11.95
-54.582963,5.26644,0.255523,-67.054396,11.96
-54.581955,5.27491,0.255711,-67.162237,11.97
-54.580206,5.271345,0.255843,-67.116854,11.98
-54.581914,5.271304,0.255803,-67.116323,11.99
-54.583236,5.280066,0.255872,-67.227882,12
-54.581383,5.27401,0.256011,-67.150777,12.01
-54.58235,5.274826,0.25592,-67.161174,12.02
-54.582827,5.288875,0.256157,-67.340049,12.03
-54.582836,5.294335,0.256313,-67.409565,12.04
-54.582986,5.286831,0.256205,-67.314019,12.05
-54.582781,5.296034,0.256393,-67.431194,12.06
-54.583045,5.299723,0.256663,-67.478171,12.07
-54.584317,5.293518,0.256638,-67.399168,12.08
-54.583931,5.293131,0.256666,-67.394235,12.09
-54.583608,5.30495,0.256793,-67.544727,12.1
-54.584971,5.299646,0.256833,-67.477184,12.11
-54.584466,5.298126,0.256815,-67.457832,12.12
-54.584766,5.310893,0.257012,-67.620391,12.13
-54.583585,5.306655,0.257094,-67.566432,12.14
-54.583803,5.306125,0.257197,-67.559678,12.15
-54.585102,5.31584,0.257357,-67.68338,12.16
-54.586479,5.328149,0.257522,-67.840095,12.17
-54.583758,5.32313,0.257631,-67.776195,12.18
-54.585652,5.3271,0.257754,-67.826738,12.19
-54.586256,5.331194,0.25786,-67.878875,12.2
-54.584144,5.326438,0.258002,-67.818314,12.21
-54.586147,5.325407,0.257829,-67.805185,12.22
-54.586519,5.333555,0.258076,-67.908928,12.23
-54.584616,5.327833,0.258119,-67.836073,12.24
-54.586042,5.318493,0.258218,-67.717152,12.25
-54.585484,5.323607,0.258256,-67.782266,12.26
-54.584884,5.323219,0.258323,-67.777333,12.27
-54.583445,5.316818,0.258355,-67.695826,12.28
-54.587014,5.327803,0.258435,-67.835693,12.29
-54.586633,5.340225,0.258594,-67.99385,12.3
-54.584585,5.335277,0.258712,-67.930861,12.31
-54.585897,5.344236,0.258769,-68.044925,12.32
-54.585343,5.354345,0.258977,-68.173636,12.33
-54.58631,5.349416,0.259044,-68.110874,12.34
-54.58488,5.346721,0.259005,-68.076571,12.35
-54.587873,5.356723,0.259263,-68.203916,12.36
-54.585361,5.352777,0.259269,-68.153677,12.37
-54.58493,5.350763,0.259279,-68.128025,12.38
-54.588,5.359882,0.259443,-68.244139,12.39
-54.587341,5.358505,0.25954,-68.226608,12.4
-54.584412,5.354851,0.259625,-68.180087,12.41
-54.586215,5.361027,0.259699,-68.25871,12.42
-54.58691,5.364656,0.259807,-68.304927,12.43
-54.586597,5.358964,0.259837,-68.232451,12.44
-54.588881,5.362403,0.259822,-68.276241,12.45
-54.588304,5.373621,0.260196,-68.419067,12.46
-54.585988,5.371946,0.260246,-68.397742,12.47
-54.5878,5.371082,0.260303,-68.386738,12.48
-54.586819,5.381626,0.260393,-68.520989,12.49
-54.586619,5.378336,0.260362,-68.479097,12.5
-54.587069,5.374205,0.260438,-68.426505,12.51
-54.588427,5.382764,0.260707,-68.535484,12.52
-54.587455,5.385661,0.260728,-68.572367,12.53
-54.586787,5.376607,0.260769,-68.457089,12.54
-54.587805,5.381453,0.260955,-68.518788,12.55
-54.588059,5.387098,0.261059,-68.590657,12.56
-54.587791,5.383438,0.261092,-68.54406,12.57
-54.589072,5.387038,0.261165,-68.589898,12.58
-54.589067,5.402201,0.2613,-68.782965,12.59
-54.588813,5.402982,0.261285,-68.792906,12.6
-54.589681,5.401772,0.261493,-68.777501,12.61
-54.589708,5.406404,0.2616,-68.836468,12.62
-54.587982,5.404764,0.261635,-68.815598,12.63
-54.589149,5.399811,0.261693,-68.752532,12.64
-54.588618,5.405807,0.261885,-68.828879,12.65
-54.589785,5.406922,0.261902,-68.84307,12.66
-54.587818,5.400163,0.261916,-68.75701,12.67
-54.589399,5.407602,0.262103,-68.851722,12.68
-54.589417,5.411279,0.262184,-68.898547,12.69
-54.588954,5.408663,0.262258,-68.865231,12.7
-54.589204,5.408502,0.262261,-68.863181,12.71
-54.590598,5.421984,0.262519,-69.034847,12.72
-54.589181,5.422509,0.262497,-69.041525,12.73
-54.590221,5.420727,0.262605,-69.018834,12.74
-54.592587,5.425143,0.262795,-69.075069,12.75
-54.588681,5.419117,0.262729,-68.998343,12.76
-54.589949,5.414814,0.262824,-68.94355,12.77
-54.590934,5.418271,0.262935,-68.987567,12.78
-54.589998,5.424953,0.26298,-69.072641,12.79
-54.589835,5.416954,0.263064,-68.970795,12.8
-54.589758,5.419832,0.263006,-69.00745,12.81
-54.590916,5.43161,0.263175,-69.157411,12.82
-54.589394,5.423421,0.263274,-69.053137,12.83
-54.590035,5.426198,0.263224,-69.088502,12.84
-54.593105,5.439502,0.263461,-69.257891,12.85
-54.591089,5.440462,0.263644,-69.270109,12.86
-54.591329,5.436277,0.263427,-69.216833,12.87
-54.59207,5.444539,0.263751,-69.322018,12.88
-54.591815,5.450189,0.2638,-69.393963,12.89
-54.591425,5.447817,0.263904,-69.363758,12.9
-54.59385,5.454803,0.263989,-69.452703,12.91
-54.591956,5.46422,0.264191,-69.57261,12.92
-54.592301,5.456918,0.264156,-69.479644,12.93
-54.592229,5.457854,0.264186,-69.491559,12.94
-54.594767,5.465597,0.264523,-69.590141,12.95
-54.591138,5.460817,0.264572,-69.529277,12.96
-54.590948,5.458152,0.264626,-69.495353,12.97
-54.592764,5.464649,0.264631,-69.578075,12.98
-54.593323,5.46211,0.26475,-69.545745,12.99
-54.592233,5.449802,0.264798,-69.38903,13
-54.593132,5.456096,0.264839,-69.469171,13.01
-54.593577,5.456179,0.264955,-69.470234,13.02
-54.591652,5.450362,0.264885,-69.396164,13.03
-54.592424,5.45243,0.26495,-69.422498,13.04
-54.592387,5.460811,0.265191,-69.529201,13.05
-54.592419,5.454284,0.264965,-69.4461,13.06
-54.592542,5.460429,0.265123,-69.524344,13.07
-54.593287,5.472648,0.265262,-69.67992,13.08
-54.5937,5.477977,0.265464,-69.747767,13.09
-54.593128,5.476242,0.265471,-69.725683,13.1
-54.594554,5.488753,0.265601,-69.884978,13.11
-54.593582,5.496418,0.265755,-69.982574,13.12
-54.594777,5.512363,0.265931,-70.185582,13.13
-54.593873,5.540115,0.266308,-70.53893,13.14
-54.595817,5.547053,0.266666,-70.627268,13.15
-54.593964,5.535263,0.266799,-70.477155,13.16
-54.596443,5.533278,0.267027,-70.451883,13.17
-54.594286,5.531794,0.267184,-70.432987,13.18
-54.594045,5.514306,0.267261,-70.210322,13.19
-54.59658,5.508703,0.267189,-70.138985,13.2
-54.597184,5.509275,0.267316,-70.14627,13.21
-54.596857,5.502254,0.267297,-70.056871,13.22
-54.592474,5.489999,0.267282,-69.900839,13.23
-54.596416,5.493283,0.267349,-69.942655,13.24
-54.594431,5.492526,0.267482,-69.933017,13.25
-54.595362,5.484861,0.267479,-69.835421,13.26
-54.595299,5.483508,0.267434,-69.818194,13.27
-54.596675,5.487281,0.267554,-69.866233,13.28
-54.595717,5.475491,0.267493,-69.71612,13.29
-54.595317,5.475807,0.267397,-69.720143,13.3
-54.596911,5.481172,0.267563,-69.788444,13.31
-54.594213,5.473572,0.267698,-69.691683,13.32
-54.594963,5.466235,0.267535,-69.598262,13.33
-54.596616,5.471706,0.267562,-69.66793,13.34
-54.595276,5.469197,0.267524,-69.635979,13.35
-54.594976,5.459398,0.267659,-69.511215,13.36
-54.596103,5.463248,0.267542,-69.56024,13.37
-54.594513,5.464536,0.267599,-69.576633,13.38
-54.594327,5.454648,0.267597,-69.45073,13.39
-54.597969,5.45615,0.267618,-69.469854,13.4
-54.594649,5.463535,0.267745,-69.563883,13.41
-54.594826,5.451596,0.267626,-69.411873,13.42
-54.594949,5.4515,0.267569,-69.410659,13.43
-54.595226,5.456775,0.26769,-69.477823,13.44
-54.594104,5.452079,0.267689,-69.418021,13.45
-54.595035,5.446321,0.267663,-69.34471,13.46
-54.596062,5.452091,0.26766,-69.418172,13.47
-54.59638,5.452073,0.267767,-69.417945,13.48
-54.596185,5.443823,0.267689,-69.312911,13.49
-54.596948,5.446547,0.267586,-69.347594,13.5
-54.596062,5.447519,0.267828,-69.359964,13.51
-54.594272,5.44368,0.267634,-69.31109,13.52
-54.59479,5.444962,0.267641,-69.327407,13.53
-54.596153,5.450487,0.267829,-69.397758,13.54
-54.595976,5.442572,0.26779,-69.296974,13.55
-54.594649,5.441433,0.267687,-69.282479,13.56
-54.597088,5.453038,0.267706,-69.430239,13.57
-54.59509,5.442983,0.267854,-69.302211,13.58
-54.594145,5.438244,0.267695,-69.241878,13.59
-54.596571,5.441421,0.267724,-69.282327,13.6
-54.594522,5.442673,0.267781,-69.298265,13.61
-54.594708,5.435222,0.267756,-69.203401,13.62
-54.595917,5.437428,0.267781,-69.23148,13.63
-54.597247,5.442047,0.267886,-69.290296,13.64
-54.594118,5.434245,0.26769,-69.190955,13.65
-54.594291,5.432665,0.267806,-69.170844,13.66
-54.596512,5.438173,0.267919,-69.240967,13.67
-54.595317,5.430514,0.2677,-69.143447,13.68
-54.596911,5.428451,0.26774,-69.117189,13.69
-54.598478,5.434126,0.267801,-69.189437,13.7
-54.596026,5.432278,0.267891,-69.165911,13.71
-54.594645,5.42767,0.267785,-69.107247,13.72
-54.595535,5.431235,0.267645,-69.15263,13.73
-54.594704,5.433154,0.267952,-69.177067,13.74
-54.594481,5.421615,0.267713,-69.030142,13.75
-54.595285,5.427158,0.267835,-69.10072,13.76
-54.595635,5.433136,0.267902,-69.176839,13.77
-54.5933,5.425233,0.267707,-69.076207,13.78
-54.5936,5.424726,0.2678,-69.069757,13.79
-54.596607,5.432397,0.267839,-69.167428,13.8
-54.594972,5.427605,0.267827,-69.106412,13.81
-54.59559,5.416632,0.267778,-68.966697,13.82
-54.596507,5.423653,0.267877,-69.056096,13.83
-54.594368,5.32459,0.269292,-67.794788,0
-54.596125,5.318707,0.26919,-67.719884,0.01
-54.595163,5.312109,0.26921,-67.635872,0.02
-54.59439,5.314142,0.269111,-67.661751,0.03
-54.593001,5.309308,0.26924,-67.600204,0.04
-54.594577,5.299067,0.269082,-67.469823,0.05
-54.595403,5.299801,0.269143,-67.479157,0.06
-54.5944,5.299181,0.269168,-67.471265,0.07
-54.593382,5.284739,0.268852,-67.287381,0.08
-54.594645,5.284911,0.269028,-67.289582,0.09
-54.595099,5.283237,0.268923,-67.268256,0.1
-54.594331,5.270046,0.268828,-67.10031,0.11
-54.593037,5.263728,0.268888,-67.019865,0.12
-54.594359,5.266804,0.268841,-67.059025,0.13
-54.591956,5.260491,0.268817,-66.978656,0.14
-54.592742,5.243891,0.268711,-66.7673,0.15
-54.593827,5.245364,0.268774,-66.786045,0.16
-54.595222,5.244654,0.268801,-66.777014,0.17
-54.590793,5.231977,0.268817,-66.615594,0.18
-54.591002,5.224025,0.268605,-66.514355,0.19
-54.593627,5.234158,0.268814,-66.64337,0.2
-54.592755,5.224115,0.268595,-66.515494,0.21
-54.592878,5.219054,0.268522,-66.451062,0.22
-54.595244,5.224061,0.268603,-66.514811,0.23
-54.592855,5.217636,0.268647,-66.433,0.24
-54.59142,5.207479,0.268588,-66.303682,0.25
-54.591647,5.208904,0.268536,-66.32182,0.26
-54.59206,5.209219,0.268605,-66.325842,0.27
-54.591029,5.199665,0.26848,-66.204189,0.28
-54.590639,5.18893,0.268377,-66.067509,0.29
-54.593982,5.190814,0.268436,-66.091491,0.3
-54.591547,5.178148,0.268317,-65.930222,0.31
-54.590916,5.168831,0.268232,-65.811605,0.32
-54.592774,5.173373,0.268428,-65.869434,0.33
-54.589208,5.171531,0.268428,-65.845983,0.34
-54.589653,5.162787,0.268282,-65.734651,0.35
-54.589553,5.155718,0.268222,-65.644645,0.36
-54.592011,5.161422,0.268262,-65.717272,0.37
-54.591048,5.15306,0.268284,-65.610797,0.38
-54.590498,5.144799,0.268275,-65.505612,0.39
-54.590489,5.147558,0.268138,-65.54075,0.4
-54.590671,5.144978,0.268274,-65.507889,0.41
-54.59048,5.12836,0.268113,-65.296305,0.42
-54.589794,5.129063,0.26813,-65.30526,0.43
-54.591089,5.128515,0.268005,-65.298278,0.44
-54.58973,5.121446,0.268031,-65.208271,0.45
-54.590198,5.117375,0.267979,-65.156438,0.46
-54.590584,5.124474,0.268076,-65.246824,0.47
-54.589472,5.114293,0.267978,-65.117202,0.48
-54.58874,5.100077,0.267924,-64.936202,0.49
-54.58974,5.10475,0.26799,-64.995701,0.5
-54.590407,5.09758,0.267893,-64.904404,0.51
-54.589453,5.083692,0.267724,-64.727578,0.52
-54.589435,5.077803,0.267841,-64.652598,0.53
-54.589385,5.081612,0.267854,-64.701092,0.54
-54.589367,5.070037,0.267727,-64.553712,0.55
-54.586533,5.069065,0.267636,-64.541341,0.56
-54.589403,5.071133,0.267735,-64.567675,0.57
-54.589108,5.067378,0.267807,-64.519864,0.58
-54.588522,5.054796,0.267548,-64.359658,0.59
-54.590298,5.055469,0.26767,-64.368234,0.6
-54.587437,5.05268,0.267708,-64.332717,0.61
-54.58785,5.042309,0.26753,-64.200667,0.62
-54.588195,5.043131,0.267523,-64.21114,0.63
-54.590008,5.044502,0.267682,-64.228595,0.64
-54.587214,5.033672,0.267534,-64.090701,0.65
-54.587151,5.027163,0.267508,-64.007828,0.66
-54.587905,5.031526,0.267509,-64.06338,0.67
-54.587346,5.029082,0.267697,-64.032265,0.68
-54.587232,5.019587,0.267411,-63.91137,0.69
-54.588736,5.017847,0.26744,-63.88921,0.7
-54.589517,5.019623,0.26749,-63.911826,0.71
-54.586415,5.001217,0.267316,-63.677474,0.72
-54.585747,5.00406,0.267316,-63.713674,0.73
-54.589676,5.004269,0.267425,-63.71633,0.74
-54.58602,4.994369,0.267281,-63.590275,0.75
-54.586451,4.974002,0.267263,-63.330956,0.76
-54.586996,4.976511,0.267158,-63.362906,0.77
-54.586224,4.97818,0.267214,-63.384155,0.78
-54.586706,4.970014,0.267172,-63.280185,0.79
-54.586674,4.963243,0.267106,-63.193973,0.8
-54.590098,4.971033,0.267127,-63.293162,0.81
-54.586588,4.95857,0.267152,-63.134474,0.82
-54.586697,4.950488,0.267038,-63.031566,0.83
-54.588304,4.950207,0.267078,-63.027999,0.84
-54.586033,4.942489,0.267028,-62.92972,0.85
-54.584553,4.932666,0.266888,-62.804652,0.86
-54.586574,4.931259,0.266923,-62.786742,0.87
-54.585974,4.93325,0.267133,-62.812089,0.88
-54.583694,4.921722,0.26684,-62.665316,0.89
-54.586279,4.919976,0.266929,-62.64308,0.9
-54.586429,4.92624,0.26691,-62.722841,0.91
-54.583831,4.917067,0.266926,-62.606045,0.92
-54.584998,4.905671,0.26676,-62.460942,0.93
-54.586828,4.901081,0.266726,-62.402506,0.94
-54.585434,4.901999,0.266851,-62.414193,0.95
-54.584544,4.888487,0.266817,-62.242148,0.96
-54.58453,4.888165,0.266728,-62.23805,0.97
-54.585802,4.892218,0.266724,-62.289656,0.98
-54.583376,4.879272,0.266541,-62.12482,0.99
-54.585189,4.870695,0.266582,-62.015613,1
-54.586315,4.869527,0.266726,-62.000739,1.01
-54.583204,4.863334,0.266703,-61.921888,1.02
-54.581646,4.848319,0.266468,-61.730718,1.03
-54.583967,4.852325,0.26648,-61.781717,1.04
-54.582713,4.850578,0.266559,-61.759481,1.05
-54.583781,4.837269,0.26643,-61.590017,1.06
-54.582604,4.82915,0.266365,-61.486653,1.07
-54.585252,4.829293,0.2665,-61.488474,1.08
-54.58359,4.818732,0.266266,-61.353996,1.09
-54.585275,4.807997,0.266198,-61.217316,1.1
-54.585802,4.798967,0.266234,-61.102341,1.11
-54.583013,4.787207,0.266091,-60.952608,1.12
-54.583145,4.770625,0.265918,-60.741479,1.13
-54.585243,4.761684,0.265894,-60.627643,1.14
-54.584734,4.750395,0.265913,-60.483905,1.15
-54.582155,4.723632,0.265752,-60.143155,1.16
-54.583517,4.702115,0.265539,-59.869188,1.17
-54.583908,4.694414,0.265587,-59.771137,1.18
-54.582582,4.681313,0.265396,-59.604329,1.19
-54.582236,4.657102,0.265229,-59.29606,1.2
-54.582509,4.64735,0.265236,-59.171902,1.21
-54.584594,4.630029,0.265172,-58.951363,1.22
-54.583254,4.602998,0.264945,-58.607197,1.23
-54.582936,4.584926,0.264954,-58.377096,1.24
-54.583049,4.572827,0.264778,-58.223037,1.25
-54.581478,4.556721,0.264641,-58.017979,1.26
-54.58284,4.547024,0.26465,-57.894505,1.27
-54.582681,4.545075,0.264682,-57.869688,1.28
-54.583199,4.53909,0.26467,-57.793494,1.29
-54.580856,4.529351,0.264558,-57.669488,1.3
-54.5818,4.530472,0.26455,-57.683756,1.31
-54.583476,4.530478,0.264705,-57.683831,1.32
-54.579275,4.520673,0.264573,-57.558991,1.33
-54.580719,4.510117,0.264427,-57.424588,1.34
-54.58121,4.505104,0.264348,-57.360763,1.35
-54.579938,4.489344,0.264318,-57.160108,1.36
-54.579566,4.469699,0.264212,-56.909971,1.37
-54.581782,4.461813,0.264123,-56.809567,1.38
-54.581859,4.451466,0.264161,-56.67782,1.39
-54.579584,4.42757,0.263926,-56.373573,1.4
-54.581823,4.41708,0.263827,-56.240005,1.41
-54.582336,4.413652,0.263889,-56.196368,1.42
-54.580034,4.399329,0.263854,-56.014002,1.43
-54.579484,4.387254,0.263575,-55.860247,1.44
-54.582309,4.388535,0.263755,-55.876563,1.45
-54.580869,4.381841,0.263772,-55.791338,1.46
-54.580006,4.3733,0.263514,-55.682586,1.47
-54.580215,4.369473,0.263675,-55.633864,1.48
-54.579993,4.365844,0.263695,-55.587646,1.49
-54.57903,4.347837,0.263434,-55.35838,1.5
-54.580034,4.334652,0.263422,-55.190509,1.51
-54.578771,4.327655,0.263351,-55.101413,1.52
-54.580302,4.321361,0.263187,-55.021272,1.53
-54.579053,4.304391,0.263167,-54.80521,1.54
-54.580465,4.304683,0.263092,-54.808929,1.55
-54.579075,4.305124,0.263204,-54.814545,1.56
-54.57784,4.293215,0.26308,-54.662915,1.57
-54.577785,4.287869,0.263073,-54.59484,1.58
-54.579611,4.293406,0.263038,-54.665343,1.59
-54.578262,4.28803,0.263115,-54.596889,1.6
-54.578049,4.281574,0.263037,-54.5147,1.61
-54.580015,4.281199,0.263055,-54.509918,1.62
-54.577604,4.280424,0.263008,-54.500053,1.63
-54.576882,4.263341,0.262876,-54.282549,1.64
-54.576882,4.263514,0.262835,-54.28475,1.65
-54.577772,4.255575,0.262927,-54.183663,1.66
-54.577236,4.227889,0.262709,-53.831149,1.67
-54.576536,4.220194,0.262613,-53.733174,1.68
-54.580079,4.219937,0.262652,-53.729911,1.69
-54.577944,4.215014,0.262626,-53.667225,1.7
-54.577109,4.199737,0.262641,-53.472716,1.71
-54.577027,4.19687,0.262575,-53.436213,1.72
-54.579216,4.189891,0.262484,-53.347344,1.73
-54.576836,4.172933,0.26241,-53.131434,1.74
-54.577318,4.165697,0.26231,-53.039303,1.75
-54.578008,4.161942,0.262438,-52.991491,1.76
-54.575805,4.144579,0.26224,-52.770421,1.77
-54.575233,4.130018,0.262132,-52.585019,1.78
-54.57586,4.128784,0.26224,-52.56931,1.79
-54.575764,4.124516,0.262036,-52.514972,1.8
-54.574343,4.111826,0.261881,-52.3534,1.81
-54.576614,4.115504,0.262049,-52.400225,1.82
-54.577186,4.114383,0.262029,-52.385957,1.83
-54.575946,4.099131,0.261991,-52.191752,1.84
-54.57511,4.096198,0.261872,-52.154414,1.85
-54.578285,4.095519,0.261866,-52.145762,1.86
-54.575814,4.077733,0.261796,-51.919304,1.87
-54.575133,4.056305,0.261661,-51.646475,1.88
-54.575887,4.050094,0.261564,-51.567397,1.89
-54.57496,4.041654,0.261567,-51.459935,1.9
-54.574524,4.025853,0.261499,-51.258748,1.91
-54.574415,4.019606,0.261378,-51.179215,1.92
-54.576346,4.022455,0.261531,-51.21549,1.93
-54.575069,4.01035,0.261325,-51.061356,1.94
-54.576523,4.002011,0.261244,-50.955184,1.95
-54.575705,4.003966,0.261218,-50.980077,1.96
-54.574297,3.99605,0.261259,-50.879293,1.97
-54.57412,3.985196,0.261116,-50.741096,1.98
-54.57516,3.980243,0.261167,-50.67803,1.99
-54.575583,3.976905,0.261163,-50.635532,2
-54.573289,3.958333,0.261053,-50.399055,2.01
-54.574924,3.950703,0.26097,-50.301915,2.02
-54.574515,3.951591,0.260976,-50.313222,2.03
-54.572703,3.940445,0.260927,-50.171306,2.04
-54.573339,3.932452,0.260885,-50.069537,2.05
-54.574497,3.935564,0.260882,-50.109152,2.06
-54.57318,3.931367,0.260988,-50.055724,2.07
-54.572421,3.918582,0.260762,-49.892938,2.08
-54.57447,3.918749,0.260784,-49.895063,2.09
-54.573025,3.921098,0.260756,-49.924964,2.1
-54.574302,3.910565,0.260757,-49.790865,2.11
-54.57219,3.902006,0.260743,-49.681885,2.12
-54.57467,3.903776,0.260665,-49.704425,2.13
-54.572226,3.897077,0.260622,-49.619123,2.14
-54.573044,3.884131,0.26061,-49.454288,2.15
-54.574824,3.881931,0.260549,-49.426284,2.16
-54.572485,3.871709,0.260588,-49.296131,2.17
-54.571395,3.861445,0.260435,-49.165447,2.18
-54.572948,3.854883,0.260426,-49.081891,2.19
-54.574865,3.852344,0.260263,-49.049562,2.2
-54.571745,3.838927,0.260275,-48.878731,2.21
-54.569932,3.826076,0.260117,-48.71511,2.22
-54.572376,3.831971,0.260232,-48.790166,2.23
-54.572539,3.824413,0.260254,-48.693936,2.24
-54.571127,3.812677,0.260135,-48.544507,2.25
-54.572617,3.80879,0.260087,-48.495026,2.26
-54.572771,3.805047,0.26007,-48.447367,2.27
-54.57169,3.795838,0.260001,-48.330115,2.28
-54.57179,3.788215,0.259897,-48.23305,2.29
-54.57328,3.792769,0.259923,-48.291031,2.3
-54.570209,3.782558,0.259989,-48.16103,2.31
