POSN mm ,LOAD kn,STRAIN1 mm,STRESS(MPA),TIME(sec)
-54.796332,-4.877049,-0.475105,-62.096513,5.34
-54.795414,-4.867214,-0.475322,-61.971293,5.35
-54.79501,-4.852021,-0.475025,-61.777847,5.36
-54.798657,-4.850852,-0.475125,-61.762972,5.37
-54.795373,-4.838651,-0.474981,-61.607623,5.38
-54.796273,-4.820108,-0.474968,-61.371526,5.39
-54.796109,-4.811072,-0.474818,-61.256476,5.4
-54.794987,-4.79511,-0.474787,-61.05324,5.41
-54.795237,-4.78065,-0.474687,-60.869128,5.42
-54.796404,-4.781371,-0.474513,-60.878311,5.43
-54.794865,-4.764915,-0.47459,-60.668776,5.44
-54.793915,-4.753894,-0.474471,-60.528453,5.45
-54.794578,-4.763162,-0.474593,-60.646464,5.46
-54.793811,-4.75055,-0.4745,-60.485879,5.47
-54.795046,-4.742968,-0.474499,-60.389345,5.48
-54.795814,-4.750848,-0.474501,-60.489673,5.49
-54.792539,-4.734302,-0.474552,-60.279,5.5
-54.793893,-4.727733,-0.474442,-60.195368,5.51
-54.794556,-4.733545,-0.474314,-60.269362,5.52
-54.793457,-4.720956,-0.474349,-60.10908,5.53
-54.79541,-4.7126,-0.474208,-60.002681,5.54
-54.794329,-4.704446,-0.474178,-59.898862,5.55
-54.794865,-4.683816,-0.474157,-59.636203,5.56
-54.795573,-4.678535,-0.474076,-59.568964,5.57
-54.795573,-4.675519,-0.474164,-59.530563,5.58
-54.793243,-4.654396,-0.473985,-59.261605,5.59
-54.795578,-4.648852,-0.473995,-59.191026,5.6
-54.791781,-4.636806,-0.473908,-59.037651,5.61
-54.791531,-4.624403,-0.473619,-58.879722,5.62
-54.793193,-4.623979,-0.473843,-58.874333,5.63
-54.793021,-4.617006,-0.473768,-58.785541,5.64
-54.792439,-4.604405,-0.473683,-58.625107,5.65
-54.793384,-4.602396,-0.473592,-58.599532,5.66
-54.79342,-4.591382,-0.473631,-58.459286,5.67
-54.792816,-4.57871,-0.473515,-58.297941,5.68
-54.792217,-4.576808,-0.473439,-58.273732,5.69
-54.792516,-4.576987,-0.473516,-58.276009,5.7
-54.792507,-4.566622,-0.473469,-58.144034,5.71
-54.793325,-4.565376,-0.473343,-58.128173,5.72
-54.791177,-4.549861,-0.473264,-57.930629,5.73
-54.791367,-4.540396,-0.473278,-57.810114,5.74
-54.792871,-4.537332,-0.473325,-57.771106,5.75
-54.791022,-4.529476,-0.473245,-57.671082,5.76
-54.790273,-4.513139,-0.473117,-57.463065,5.77
-54.790936,-4.516071,-0.473119,-57.500403,5.78
-54.788606,-4.503876,-0.473027,-57.34513,5.79
-54.789814,-4.490358,-0.472972,-57.173009,5.8
-54.79208,-4.486179,-0.47306,-57.11981,5.81
-54.790345,-4.475141,-0.472858,-56.979259,5.82
-54.791218,-4.465169,-0.472802,-56.852294,5.83
-54.791454,-4.467994,-0.472967,-56.888266,5.84
-54.7903,-4.446995,-0.472782,-56.620902,5.85
-54.791349,-4.445112,-0.47275,-56.596921,5.86
-54.791803,-4.443133,-0.47269,-56.571725,5.87
-54.789887,-4.42909,-0.47269,-56.392926,5.88
-54.790691,-4.424238,-0.472686,-56.33115,5.89
-54.790881,-4.425269,-0.472679,-56.34428,5.9
-54.79015,-4.407966,-0.472474,-56.123968,5.91
-54.791644,-4.404962,-0.472447,-56.085719,5.92
-54.789982,-4.399318,-0.472561,-56.01385,5.93
-54.790595,-4.381329,-0.472425,-55.784811,5.94
-54.790227,-4.373378,-0.472368,-55.683573,5.95
-54.789641,-4.363608,-0.472307,-55.559187,5.96
-54.788742,-4.351842,-0.47216,-55.409378,5.97
-54.789737,-4.353034,-0.472153,-55.424557,5.98
-54.790191,-4.352045,-0.472164,-55.411959,5.99
-54.790854,-4.341054,-0.472179,-55.272016,6
-54.789991,-4.342294,-0.472162,-55.287801,6.01
-54.789324,-4.331517,-0.472169,-55.15059,6.02
-54.787879,-4.31295,-0.471821,-54.91419,6.03
-54.790604,-4.316747,-0.472018,-54.962532,6.04
-54.789301,-4.301333,-0.472019,-54.766278,6.05
-54.78653,-4.285413,-0.47191,-54.563573,6.06
-54.790127,-4.277098,-0.471874,-54.457705,6.07
-54.788733,-4.262656,-0.471679,-54.273822,6.08
-54.789455,-4.249787,-0.471536,-54.109973,6.09
-54.788483,-4.251474,-0.471609,-54.13145,6.1
-54.787162,-4.240042,-0.471584,-53.985891,6.11
-54.788642,-4.226351,-0.471552,-53.811569,6.12
-54.788438,-4.222167,-0.471432,-53.758294,6.13
-54.787797,-4.209203,-0.471403,-53.593231,6.14
-54.78698,-4.201794,-0.471317,-53.498899,6.15
-54.788719,-4.205811,-0.471309,-53.550049,6.16
-54.788038,-4.195291,-0.471229,-53.416102,6.17
-54.787461,-4.189312,-0.471121,-53.339983,6.18
-54.787966,-4.192406,-0.471262,-53.37937,6.19
-54.787062,-4.175019,-0.471128,-53.157996,6.2
-54.78837,-4.169625,-0.471129,-53.089315,6.21
-54.788842,-4.166609,-0.471207,-53.050914,6.22
-54.785531,-4.146838,-0.470897,-52.799184,6.23
-54.787398,-4.136342,-0.470849,-52.66554,6.24
-54.787698,-4.132503,-0.471019,-52.616666,6.25
-54.787552,-4.115576,-0.470816,-52.401135,6.26
-54.787262,-4.110527,-0.470755,-52.336856,6.27
-54.786839,-4.108012,-0.470723,-52.30483,6.28
-54.785436,-4.089016,-0.470611,-52.062965,6.29
-54.78688,-4.083216,-0.47056,-51.989123,6.3
-54.787793,-4.082114,-0.470633,-51.975083,6.31
-54.78554,-4.07092,-0.470509,-51.83256,6.32
-54.786794,-4.076189,-0.47063,-51.899648,6.33
-54.785063,-4.07033,-0.470536,-51.825047,6.34
-54.785213,-4.057527,-0.470314,-51.662033,6.35
-54.786294,-4.064,-0.470397,-51.744451,6.36
-54.784868,-4.05699,-0.470377,-51.655203,6.37
-54.784173,-4.042202,-0.470277,-51.466917,6.38
-54.785549,-4.042059,-0.470295,-51.465096,6.39
-54.787275,-4.030907,-0.470248,-51.323104,6.4
-54.785104,-4.013056,-0.470037,-51.09581,6.41
-54.785531,-4.012954,-0.470022,-51.09452,6.42
-54.784055,-3.999996,-0.470101,-50.929533,6.43
-54.786789,-3.989357,-0.470044,-50.794068,6.44
-54.784278,-3.98736,-0.470011,-50.768644,6.45
-54.784432,-3.975475,-0.470039,-50.617318,6.46
-54.784241,-3.966063,-0.46978,-50.497486,6.47
-54.783723,-3.96387,-0.4699,-50.469558,6.48
-54.783855,-3.960192,-0.469835,-50.422733,6.49
-54.783787,-3.952724,-0.469669,-50.327642,6.5
-54.784427,-3.956044,-0.469713,-50.369913,6.51
-54.783074,-3.941971,-0.469756,-50.190734,6.52
-54.783905,-3.938633,-0.469705,-50.148235,6.53
-54.783165,-3.935462,-0.469628,-50.107861,6.54
-54.784019,-3.921968,-0.469591,-49.936044,6.55
-54.784037,-3.918689,-0.469601,-49.894304,6.56
-54.785249,-3.914165,-0.469574,-49.836703,6.57
-54.782729,-3.894228,-0.469445,-49.582848,6.58
-54.783946,-3.884715,-0.469219,-49.461726,6.59
-54.784936,-3.882593,-0.46948,-49.434708,6.6
-54.780571,-3.865856,-0.469226,-49.221606,6.61
-54.784273,-3.864133,-0.469313,-49.199674,6.62
-54.784827,-3.862995,-0.469242,-49.185179,6.63
-54.781893,-3.847486,-0.46912,-48.98771,6.64
-54.781902,-3.841251,-0.469084,-48.908328,6.65
-54.782193,-3.837496,-0.468994,-48.860517,6.66
-54.781739,-3.826487,-0.468939,-48.720346,6.67
-54.783396,-3.835893,-0.468961,-48.840102,6.68
-54.78252,-3.829461,-0.468968,-48.758216,6.69
-54.78281,-3.818029,-0.468843,-48.612657,6.7
-54.785204,-3.80761,-0.468782,-48.48,6.71
-54.783732,-3.796571,-0.468752,-48.33945,6.72
-54.780621,-3.776586,-0.468572,-48.084987,6.73
-54.781353,-3.778553,-0.468692,-48.110031,6.74
-54.782347,-3.765416,-0.468665,-47.942767,6.75
-54.781175,-3.752708,-0.468488,-47.780968,6.76
-54.782988,-3.751129,-0.468436,-47.760857,6.77
-54.781325,-3.744751,-0.468408,-47.679653,6.78
-54.780739,-3.743553,-0.468451,-47.664399,6.79
-54.782016,-3.74881,-0.468505,-47.731335,6.8
-54.781216,-3.746319,-0.468393,-47.699613,6.81
-54.781148,-3.731388,-0.468306,-47.509506,6.82
-54.78202,-3.734255,-0.468415,-47.546009,6.83
-54.781966,-3.723246,-0.468307,-47.405839,6.84
-54.781979,-3.711796,-0.468091,-47.260052,6.85
-54.781307,-3.711492,-0.468317,-47.256182,6.86
-54.778437,-3.697729,-0.468107,-47.080949,6.87
-54.780549,-3.690493,-0.468094,-46.988818,6.88
-54.782479,-3.68349,-0.468149,-46.899646,6.89
-54.779318,-3.670162,-0.467964,-46.729953,6.9
-54.78118,-3.668952,-0.467905,-46.714548,6.91
-54.780376,-3.665179,-0.467975,-46.666509,6.92
-54.779345,-3.649354,-0.467867,-46.465018,6.93
-54.780144,-3.644788,-0.467857,-46.406886,6.94
-54.78197,-3.643328,-0.467834,-46.388292,6.95
-54.779985,-3.621119,-0.467614,-46.105522,6.96
-54.781493,-3.619003,-0.467547,-46.078581,6.97
-54.779931,-3.614467,-0.467622,-46.020828,6.98
-54.780126,-3.596526,-0.467462,-45.792396,6.99
-54.780976,-3.596514,-0.467516,-45.792244,7
-54.779309,-3.592283,-0.467449,-45.738362,7.01
-54.777955,-3.575557,-0.467385,-45.525412,7.02
-54.780317,-3.573751,-0.46736,-45.502417,7.03
-54.779622,-3.562403,-0.467253,-45.35792,7.04
-54.77786,-3.546113,-0.467253,-45.15051,7.05
-54.779222,-3.546327,-0.467185,-45.153242,7.06
-54.779618,-3.534764,-0.467186,-45.006014,7.07
-54.77746,-3.523445,-0.466933,-44.861897,7.08
-54.779972,-3.527528,-0.467083,-44.913882,7.09
-54.776951,-3.516412,-0.466889,-44.772345,7.1
-54.776965,-3.505254,-0.466844,-44.630277,7.11
-54.778441,-3.507638,-0.466903,-44.660634,7.12
-54.777269,-3.495765,-0.466906,-44.509459,7.13
-54.777724,-3.488994,-0.466707,-44.423247,7.14
-54.779713,-3.488922,-0.466739,-44.422336,7.15
-54.77682,-3.473943,-0.466701,-44.231622,7.16
-54.777655,-3.460836,-0.466565,-44.064738,7.17
-54.776066,-3.46185,-0.466664,-44.077639,7.18
-54.776465,-3.456265,-0.466511,-44.006529,7.19
-54.777751,-3.449255,-0.466491,-43.917282,7.2
-54.777901,-3.447539,-0.466525,-43.895425,7.21
-54.776811,-3.43197,-0.466412,-43.697198,7.22
-54.778023,-3.427511,-0.466361,-43.640431,7.23
-54.778877,-3.422934,-0.466471,-43.582147,7.24
-54.77652,-3.41388,-0.466331,-43.466869,7.25
-54.779449,-3.406429,-0.466186,-43.372005,7.26
-54.77607,-3.403592,-0.466208,-43.335881,7.27
-54.776743,-3.387952,-0.466061,-43.136743,7.28
-54.776116,-3.390414,-0.466034,-43.168086,7.29
-54.775943,-3.387845,-0.466168,-43.135377,7.3
-54.777079,-3.371584,-0.465988,-42.928346,7.31
-54.778137,-3.369498,-0.465984,-42.901784,7.32
-54.775652,-3.366512,-0.465944,-42.863763,7.33
-54.774903,-3.352588,-0.465808,-42.686481,7.34
-54.776915,-3.349501,-0.465793,-42.64717,7.35
-54.775285,-3.335339,-0.465922,-42.466853,7.36
-54.774581,-3.319055,-0.465621,-42.259519,7.37
-54.776429,-3.313422,-0.465694,-42.187802,7.38
-54.775798,-3.302974,-0.465582,-42.054765,7.39
-54.775398,-3.294021,-0.465502,-41.940777,7.4
-54.775875,-3.301126,-0.465569,-42.031239,7.41
-54.774844,-3.296375,-0.465487,-41.970754,7.42
-54.775771,-3.287941,-0.465374,-41.863368,7.43
-54.776375,-3.291237,-0.465418,-41.905336,7.44
-54.774862,-3.27509,-0.465399,-41.699747,7.45
-54.77364,-3.262365,-0.465283,-41.53772,7.46
-54.775816,-3.260517,-0.465358,-41.514193,7.47
-54.773913,-3.243434,-0.465189,-41.29669,7.48
-54.77444,-3.232092,-0.464946,-41.152269,7.49
-54.776484,-3.226548,-0.464993,-41.081691,7.5
-54.772482,-3.20996,-0.465124,-40.870486,7.51
-54.775285,-3.204876,-0.464906,-40.805751,7.52
-54.775017,-3.205186,-0.46479,-40.809697,7.53
-54.77335,-3.19221,-0.46473,-40.644483,7.54
-54.774426,-3.186643,-0.464679,-40.5736,7.55
-54.775639,-3.180718,-0.464786,-40.498165,7.56
-54.772437,-3.165162,-0.464564,-40.300089,7.57
-54.772387,-3.161776,-0.464596,-40.256983,7.58
-54.772646,-3.161073,-0.464674,-40.248028,7.59
-54.772151,-3.153467,-0.464451,-40.151191,7.6
-54.773486,-3.153008,-0.464518,-40.145348,7.61
-54.774067,-3.156078,-0.464631,-40.184431,7.62
-54.772855,-3.141916,-0.464517,-40.004114,7.63
-54.773777,-3.139734,-0.46432,-39.976338,7.64
-54.7729,-3.132147,-0.464432,-39.879729,7.65
-54.772569,-3.115839,-0.464219,-39.672091,7.66
-54.774799,-3.111213,-0.464281,-39.6132,7.67
-54.772101,-3.105986,-0.464233,-39.546644,7.68
-54.772587,-3.096247,-0.46409,-39.422638,7.69
-54.773695,-3.100133,-0.464174,-39.472119,7.7
-54.7731,-3.093016,-0.464145,-39.381505,7.71
-54.771256,-3.075159,-0.463985,-39.154135,7.72
-54.773581,-3.07318,-0.463954,-39.128939,7.73
-54.772201,-3.058743,-0.463967,-38.945132,7.74
-54.770797,-3.040141,-0.463639,-38.708276,7.75
-54.774163,-3.047639,-0.463756,-38.803747,7.76
-54.770643,-3.033537,-0.463729,-38.624189,7.77
-54.771215,-3.027099,-0.463552,-38.542226,7.78
-54.770974,-3.028655,-0.46371,-38.562034,7.79
-54.770502,-3.020918,-0.46361,-38.463527,7.8
-54.770929,-3.016627,-0.463563,-38.408886,7.81
-54.770361,-3.023487,-0.463648,-38.496236,7.82
-54.770289,-3.013754,-0.463525,-38.372306,7.83
-54.771324,-3.008652,-0.463511,-38.307344,7.84
-54.772496,-3.006512,-0.463551,-38.280099,7.85
-54.770893,-2.989435,-0.463499,-38.062671,7.86
-54.7732,-2.974069,-0.463254,-37.867024,7.87
-54.770034,-2.968478,-0.463305,-37.795838,7.88
-54.770811,-2.956802,-0.463158,-37.647168,7.89
-54.769603,-2.952188,-0.463121,-37.588428,7.9
-54.771606,-2.949113,-0.463044,-37.549269,7.91
-54.770189,-2.933228,-0.463068,-37.347019,7.92
-54.770284,-2.927291,-0.462903,-37.271432,7.93
-54.771306,-2.929294,-0.462975,-37.296931,7.94
-54.768594,-2.915078,-0.462984,-37.115931,7.95
-54.769112,-2.91484,-0.462786,-37.112895,7.96
-54.769771,-2.910608,-0.462918,-37.059013,7.97
-54.767809,-2.894306,-0.462711,-36.851451,7.98
-54.770983,-2.895188,-0.462756,-36.862683,7.99
-54.768195,-2.890205,-0.462617,-36.799238,8
-54.768731,-2.87531,-0.462638,-36.609586,8.01
-54.768803,-2.874655,-0.462597,-36.601238,8.02
-54.77022,-2.874994,-0.462555,-36.605564,8.03
-54.769852,-2.856952,-0.462472,-36.375842,8.04
-54.767795,-2.858675,-0.462491,-36.397775,8.05
-54.769634,-2.846289,-0.462362,-36.240073,8.06
-54.768422,-2.823919,-0.462196,-35.955254,8.07
-54.771133,-2.824867,-0.462183,-35.967321,8.08
-54.767677,-2.815288,-0.462213,-35.845364,8.09
-54.767622,-2.80754,-0.462063,-35.746706,8.1
-54.769912,-2.81229,-0.462139,-35.807191,8.11
-54.766741,-2.806944,-0.462012,-35.739117,8.12
-54.767563,-2.797836,-0.462074,-35.623155,8.13
-54.768921,-2.796906,-0.462056,-35.611316,8.14
-54.768095,-2.782094,-0.461798,-35.422727,8.15
-54.76581,-2.766621,-0.4619,-35.225714,8.16
-54.769625,-2.758014,-0.46186,-35.116127,8.17
-54.766541,-2.74151,-0.461583,-34.905985,8.18
-54.768267,-2.734274,-0.461572,-34.813854,8.19
-54.767214,-2.730346,-0.461605,-34.763841,8.2
-54.766519,-2.717775,-0.461584,-34.603787,8.21
-54.766723,-2.712154,-0.461496,-34.532222,8.22
-54.767668,-2.710956,-0.461506,-34.516968,8.23
-54.765565,-2.698797,-0.461301,-34.36215,8.24
-54.76641,-2.695978,-0.461216,-34.326254,8.25
-54.767404,-2.696967,-0.461304,-34.338852,8.26
-54.766982,-2.686948,-0.461226,-34.211279,8.27
-54.767018,-2.685785,-0.461243,-34.19648,8.28
-54.767186,-2.683878,-0.461226,-34.172195,8.29
-54.7669,-2.667356,-0.461196,-33.961826,8.3
-54.765774,-2.659464,-0.461095,-33.861346,8.31
-54.764502,-2.658957,-0.461075,-33.854895,8.32
-54.765865,-2.645779,-0.460972,-33.6871,8.33
-54.766414,-2.641183,-0.460988,-33.628588,8.34
-54.765034,-2.635568,-0.460815,-33.557099,8.35
-54.764021,-2.621543,-0.460729,-33.378527,8.36
-54.766678,-2.624041,-0.460677,-33.410326,8.37
-54.764479,-2.624041,-0.460704,-33.410326,8.38
-54.76596,-2.614737,-0.460611,-33.29186,8.39
-54.767073,-2.619469,-0.460715,-33.352117,8.4
-54.763439,-2.610344,-0.46072,-33.235928,8.41
-54.764906,-2.602172,-0.460522,-33.131882,8.42
-54.765356,-2.607095,-0.460627,-33.194568,8.43
-54.764897,-2.594781,-0.460482,-33.037777,8.44
-54.763916,-2.576071,-0.460314,-32.799555,8.45
-54.764761,-2.567202,-0.460292,-32.686629,8.46
-54.763853,-2.545416,-0.460233,-32.409248,8.47
-54.765333,-2.529019,-0.46003,-32.200471,8.48
-54.764865,-2.52853,-0.460113,-32.194248,8.49
-54.763757,-2.521139,-0.459888,-32.100144,8.5
-54.764865,-2.514166,-0.459961,-32.011351,8.51
-54.764716,-2.522969,-0.459943,-32.123442,8.52
-54.762744,-2.516383,-0.460053,-32.039583,8.53
-54.763925,-2.51469,-0.459928,-32.01803,8.54
-54.764198,-2.517474,-0.459913,-32.053471,8.55
-54.764925,-2.502048,-0.45985,-31.857065,8.56
-54.764647,-2.494538,-0.459869,-31.761442,8.57
-54.764316,-2.482033,-0.459642,-31.602223,8.58
-54.764012,-2.460849,-0.459552,-31.332506,8.59
-54.764638,-2.449828,-0.459516,-31.192184,8.6
-54.762204,-2.433944,-0.459424,-30.989934,8.61
-54.762081,-2.412641,-0.459224,-30.7187,8.62
-54.76289,-2.407396,-0.45918,-30.651916,8.63
-54.763099,-2.402395,-0.459127,-30.588243,8.64
-54.760814,-2.384597,-0.459121,-30.361633,8.65
-54.763362,-2.387488,-0.459026,-30.39844,8.66
-54.763076,-2.384961,-0.45901,-30.366262,8.67
-54.761654,-2.380627,-0.458934,-30.311089,8.68
-54.76239,-2.386141,-0.458825,-30.381289,8.69
-54.761627,-2.380717,-0.459051,-30.312228,8.7
-54.761091,-2.370715,-0.458711,-30.184883,8.71
-54.763367,-2.376497,-0.45891,-30.258497,8.72
-54.760137,-2.370435,-0.458801,-30.181316,8.73
-54.761,-2.362895,-0.458806,-30.085314,8.74
-54.763321,-2.364165,-0.458797,-30.101478,8.75
-54.761205,-2.355105,-0.458743,-29.986124,8.76
-54.761559,-2.345586,-0.458589,-29.864926,8.77
-54.762481,-2.340704,-0.458686,-29.802772,8.78
-54.7611,-2.325249,-0.458466,-29.605986,8.79
-54.761023,-2.308589,-0.458351,-29.393871,8.8
-54.761713,-2.30478,-0.458499,-29.345377,8.81
-54.760037,-2.289176,-0.458092,-29.146694,8.82
-54.758938,-2.279633,-0.458135,-29.025192,8.83
-54.761673,-2.28157,-0.458239,-29.049857,8.84
-54.760637,-2.269298,-0.45814,-28.893597,8.85
-54.760228,-2.271521,-0.458048,-28.921905,8.86
-54.761237,-2.276331,-0.458072,-28.983149,8.87
-54.75967,-2.267379,-0.457916,-28.869161,8.88
-54.760723,-2.262163,-0.457926,-28.802756,8.89
-54.759915,-2.259678,-0.45798,-28.771109,8.9
-54.759751,-2.246404,-0.457849,-28.6021,8.91
-54.76071,-2.242976,-0.457823,-28.558463,8.92
-54.76016,-2.243686,-0.45793,-28.567494,8.93
-54.758689,-2.229398,-0.457738,-28.385583,8.94
-54.761209,-2.230239,-0.457624,-28.396284,8.95
-54.760024,-2.22612,-0.457758,-28.343843,8.96
-54.759692,-2.20139,-0.457543,-28.028971,8.97
-54.758888,-2.198052,-0.45757,-27.986472,8.98
-54.760315,-2.199209,-0.457452,-28.001195,8.99
-54.75942,-2.188379,-0.457391,-27.863301,9
-54.760528,-2.190554,-0.457515,-27.891002,9.01
-54.757985,-2.182019,-0.457478,-27.782326,9.02
-54.75882,-2.170843,-0.457184,-27.64003,9.03
-54.75922,-2.177149,-0.457328,-27.720323,9.04
-54.757521,-2.172691,-0.457354,-27.663556,9.05
-54.757853,-2.156001,-0.457019,-27.451062,9.06
-54.759615,-2.15801,-0.457179,-27.476637,9.07
-54.757467,-2.150863,-0.457121,-27.385643,9.08
-54.758466,-2.138418,-0.456924,-27.227183,9.09
-54.758343,-2.135146,-0.456903,-27.185519,9.1
-54.757094,-2.119613,-0.456887,-26.987747,9.11
-54.759002,-2.114379,-0.456834,-26.921115,9.12
-54.75902,-2.117223,-0.456888,-26.957315,9.13
-54.758398,-2.105236,-0.456725,-26.804698,9.14
-54.758075,-2.095938,-0.456662,-26.686308,9.15
-54.757671,-2.099794,-0.456839,-26.735409,9.16
-54.757785,-2.085656,-0.456565,-26.555396,9.17
-54.758979,-2.084517,-0.456515,-26.540901,9.18
-54.757612,-2.086449,-0.456651,-26.56549,9.19
-54.758339,-2.073652,-0.45638,-26.402552,9.2
-54.758003,-2.068001,-0.456308,-26.330607,9.21
-54.75783,-2.069414,-0.456482,-26.348593,9.22
-54.756958,-2.047336,-0.456201,-26.067493,9.23
-54.756849,-2.032423,-0.456137,-25.877614,9.24
-54.757544,-2.027893,-0.456283,-25.819936,9.25
-54.755173,-2.008039,-0.455972,-25.567144,9.26
-54.759656,-2.002841,-0.455864,-25.500967,9.27
-54.756617,-1.996636,-0.45598,-25.421964,9.28
-54.755328,-1.981413,-0.455769,-25.228139,9.29
-54.756577,-1.977968,-0.455586,-25.184274,9.3
-54.757144,-1.973701,-0.455716,-25.129936,9.31
-54.755904,-1.962984,-0.455639,-24.993484,9.32
-54.756658,-1.967585,-0.455642,-25.052071,9.33
-54.755741,-1.96389,-0.455547,-25.005019,9.34
-54.754306,-1.95089,-0.455559,-24.839501,9.35
-54.755159,-1.958722,-0.455494,-24.939221,9.36
-54.755623,-1.955819,-0.455573,-24.902263,9.37
-54.754955,-1.943916,-0.455441,-24.750708,9.38
-54.75659,-1.947355,-0.455401,-24.794497,9.39
-54.755105,-1.927674,-0.455208,-24.543905,9.4
-54.754828,-1.913214,-0.45522,-24.359794,9.41
-54.7552,-1.90987,-0.45507,-24.317219,9.42
-54.754687,-1.89507,-0.454957,-24.128782,9.43
-54.756163,-1.886261,-0.454945,-24.016615,9.44
-54.7552,-1.888412,-0.455023,-24.044011,9.45
-54.753856,-1.879662,-0.45483,-23.932603,9.46
-54.755414,-1.877296,-0.454852,-23.902475,9.47
-54.753524,-1.879907,-0.454943,-23.935715,9.48
-54.754864,-1.873255,-0.454818,-23.851021,9.49
-54.755178,-1.866788,-0.454719,-23.768679,9.5
-54.753493,-1.866841,-0.454826,-23.769362,9.51
-54.753084,-1.85132,-0.454643,-23.571742,9.52
-54.755364,-1.846188,-0.45452,-23.5064,9.53
-54.754601,-1.844376,-0.454597,-23.483329,9.54
-54.753125,-1.824266,-0.454392,-23.227273,9.55
-54.754324,-1.82243,-0.454348,-23.203898,9.56
-54.75357,-1.816952,-0.454379,-23.134154,9.57
-54.751644,-1.807266,-0.454242,-23.010831,9.58
-54.754019,-1.81362,-0.454244,-23.091731,9.59
-54.752466,-1.812983,-0.45437,-23.083611,9.6
-54.751658,-1.803362,-0.454223,-22.961123,9.61
-54.754805,-1.808697,-0.454217,-23.029045,9.62
-54.751376,-1.809895,-0.45427,-23.044299,9.63
-54.753901,-1.801473,-0.454138,-22.937065,9.64
-54.755255,-1.808602,-0.454191,-23.027831,9.65
-54.751944,-1.799208,-0.45418,-22.908227,9.66
-54.752979,-1.787871,-0.453978,-22.763882,9.67
-54.754483,-1.783216,-0.454066,-22.704611,9.68
-54.752353,-1.76931,-0.453866,-22.527558,9.69
-54.751771,-1.757467,-0.453756,-22.376762,9.7
-54.752643,-1.756662,-0.4539,-22.366517,9.71
-54.751667,-1.740456,-0.45365,-22.160169,9.72
-54.753629,-1.729357,-0.453585,-22.01886,9.73
-54.751894,-1.7313,-0.453617,-22.043601,9.74
-54.751099,-1.708788,-0.453471,-21.75696,9.75
-54.75099,-1.703954,-0.453377,-21.695413,9.76
-54.753016,-1.708251,-0.453308,-21.75013,9.77
-54.750586,-1.696658,-0.45334,-21.602522,9.78
-54.751185,-1.69397,-0.453343,-21.568295,9.79
-54.750695,-1.694059,-0.453277,-21.569434,9.8
-54.749786,-1.680726,-0.453166,-21.399666,9.81
-54.750313,-1.670891,-0.45308,-21.274446,9.82
-54.751957,-1.671749,-0.453132,-21.285374,9.83
-54.751957,-1.652992,-0.452995,-21.046545,9.84
-54.750372,-1.646495,-0.452885,-20.963824,9.85
-54.751994,-1.643372,-0.452927,-20.924057,9.86
-54.750736,-1.624846,-0.452698,-20.688188,9.87
-54.752675,-1.624006,-0.452594,-20.677487,9.88
-54.751204,-1.618314,-0.452651,-20.605011,9.89
-54.750672,-1.608586,-0.452521,-20.481157,9.9
-54.752698,-1.610595,-0.452506,-20.506732,9.91
-54.749855,-1.605576,-0.452569,-20.442832,9.92
-54.749423,-1.592189,-0.452284,-20.272381,9.93
-54.751512,-1.598233,-0.452414,-20.349334,9.94
-54.750027,-1.588833,-0.452296,-20.229654,9.95
-54.750018,-1.58357,-0.452193,-20.162643,9.96
-54.751867,-1.584011,-0.452351,-20.168258,9.97
-54.749355,-1.571059,-0.452301,-20.003347,9.98
-54.749927,-1.559556,-0.451922,-19.856878,9.99
-54.750836,-1.560116,-0.452035,-19.864011,10
-54.749945,-1.545513,-0.451869,-19.678079,10.01
-54.750027,-1.535624,-0.451887,-19.552175,10.02
-54.749609,-1.535797,-0.451948,-19.554376,10.03
-54.747543,-1.527679,-0.4518,-19.451013,10.04
-54.748746,-1.51881,-0.451707,-19.338087,10.05
-54.750518,-1.521254,-0.451727,-19.369202,10.06
-54.747843,-1.511222,-0.451551,-19.241478,10.07
-54.750195,-1.505083,-0.451474,-19.16331,10.08
-54.748619,-1.504815,-0.451627,-19.159895,10.09
-54.747861,-1.486707,-0.451348,-18.929338,10.1
-54.747411,-1.482517,-0.451376,-18.875987,10.11
-54.750104,-1.479018,-0.451303,-18.831439,10.12
-54.747098,-1.469314,-0.451216,-18.707888,10.13
-54.747116,-1.467162,-0.451206,-18.680491,10.14
-54.749764,-1.468408,-0.451259,-18.696353,10.15
-54.746812,-1.448965,-0.451039,-18.448796,10.16
-54.74802,-1.446944,-0.451005,-18.423069,10.17
-54.746766,-1.449531,-0.450961,-18.456006,10.18
-54.746739,-1.437473,-0.450874,-18.302478,10.19
-54.747552,-1.438141,-0.451023,-18.310978,10.2
-54.746457,-1.434386,-0.450964,-18.263167,10.21
-54.748724,-1.42923,-0.450803,-18.197521,10.22
-54.748242,-1.434654,-0.45084,-18.266582,10.23
-54.748319,-1.432699,-0.450974,-18.24169,10.24
-54.745812,-1.420933,-0.450714,-18.091881,10.25
-54.748701,-1.428145,-0.450853,-18.183709,10.26
-54.747157,-1.421362,-0.450741,-18.097345,10.27
-54.747129,-1.408339,-0.450558,-17.931523,10.28
-54.747947,-1.401848,-0.450549,-17.848878,10.29
-54.745285,-1.386553,-0.450362,-17.654142,10.3
-54.746807,-1.369548,-0.45043,-17.437625,10.31
-54.74474,-1.369035,-0.450399,-17.431098,10.32
