LOAD kn,STRAIN1 mm
-0.989825,-0.101317
-0.991619,-0.101484
-0.989079,-0.10175
-0.998044,-0.101879
-0.998437,-0.101986
-0.99234,-0.101906
-0.997287,-0.102136
-1.004153,-0.102257
-1.000565,-0.102321
-1.000053,-0.102321
-1.013619,-0.102532
-1.00829,-0.102574
-1.000804,-0.102501
-1.006615,-0.102651
-1.012629,-0.102739
-1.004142,-0.102764
-1.012474,-0.102833
-1.024061,-0.102961
-1.021254,-0.102961
-1.018834,-0.10324
-1.031101,-0.103502
-1.030111,-0.103397
-1.026374,-0.103465
-1.033932,-0.103671
-1.03389,-0.103653
-1.030153,-0.103586
-1.032388,-0.103844
-1.038218,-0.103904
-1.036227,-0.103756
-1.038706,-0.103898
-1.046777,-0.104211
-1.04785,-0.104211
-1.042694,-0.104141
-1.048362,-0.104376
-1.055431,-0.104548
-1.051509,-0.104529
-1.047343,-0.104498
-1.057422,-0.104659
-1.052773,-0.104646
-1.044744,-0.104567
-1.050937,-0.104645
-1.053596,-0.104774
-1.04534,-0.104732
-1.05269,-0.104775
-1.068628,-0.105141
-1.071525,-0.105158
-1.069611,-0.105364
-1.080906,-0.105694
-1.076615,-0.105622
-1.071477,-0.105602
-1.077944,-0.105775
-1.084244,-0.105922
-1.074255,-0.105917
-1.077598,-0.105994
-1.08754,-0.106134
-1.084816,-0.10608
-1.081461,-0.106127
-1.091146,-0.106224
-1.092231,-0.106313
-1.086378,-0.10631
-1.091093,-0.106356
-1.102233,-0.106575
-1.098043,-0.106731
-1.09818,-0.106661
-1.105231,-0.106921
-1.105481,-0.107037
-1.108724,-0.107029
-1.118147,-0.107467
-1.122177,-0.107563
-1.11326,-0.107603
